THUMB_INDEX_ANGLE,THUMB_DIST,INDEX_MIDDLE_ANGLE,INDEX_DIST,MIDDLE_RING_ANGLE,MIDDLE_DIST,RING_PINKY_ANGLE,RING_DIST,PINKY_DIST,target
1.109407,0.08750016,1.130111,0.1118712,0.7244588,0.04639283,0.3982054,0.04226103,0.04121744,TWOJUTSU
1.098857,0.0878355,1.142228,0.1123123,0.7288547,0.04619749,0.4000484,0.04214383,0.04100957,TWOJUTSU
1.116422,0.08975027,1.164777,0.1132519,0.7334297,0.04583547,0.4011266,0.0420385,0.04069487,TWOJUTSU
1.094635,0.09014405,1.160199,0.113581,0.7388275,0.0452265,0.4003755,0.04170623,0.04010792,TWOJUTSU
1.103224,0.09079746,1.207365,0.1143658,0.7406403,0.04517571,0.401193,0.04145633,0.04001981,TWOJUTSU
1.125398,0.09138335,1.202707,0.1138399,0.7372427,0.04550971,0.3999443,0.041146,0.04033329,TWOJUTSU
1.144151,0.09134168,1.212148,0.1133106,0.7269524,0.04553461,0.3807551,0.04012379,0.04065032,TWOJUTSU
1.156375,0.09129471,1.22082,0.1128876,0.7170189,0.04554292,0.3735932,0.04003067,0.04087359,TWOJUTSU
1.169569,0.09173124,1.219264,0.1126969,0.7042097,0.04563307,0.3675762,0.04008807,0.04092781,TWOJUTSU
1.171955,0.09167122,1.229488,0.1126672,0.6940227,0.04552929,0.3621909,0.04020956,0.04084266,TWOJUTSU
1.152762,0.0913621,1.230495,0.1129249,0.7048452,0.04548832,0.369356,0.04081773,0.04079163,TWOJUTSU
1.11397,0.09059187,1.226765,0.1134985,0.7199494,0.04573268,0.3841428,0.04178317,0.04105512,TWOJUTSU
1.092486,0.09025545,1.227086,0.1139262,0.7191281,0.04591217,0.3854859,0.04188631,0.0412678,TWOJUTSU
1.086198,0.09026597,1.22908,0.1141279,0.7205049,0.04597252,0.3881849,0.04189281,0.04134982,TWOJUTSU
1.086535,0.09019763,1.23383,0.1141223,0.7216725,0.04594149,0.389823,0.0418271,0.04130723,TWOJUTSU
1.059608,0.08896331,1.24245,0.1142336,0.7208376,0.04585477,0.3890567,0.04176309,0.04119825,TWOJUTSU
1.028375,0.08764684,1.263237,0.1141658,0.7179956,0.04554544,0.3880852,0.04147349,0.04084307,TWOJUTSU
0.9662611,0.08734111,1.273348,0.1154261,0.7375001,0.04556429,0.3879545,0.04110723,0.04025227,TWOJUTSU
0.8057809,0.08807506,0.5957797,0.07945695,0.7991989,0.04548426,0.4054113,0.04015854,0.03869181,TWOJUTSU
0.7525469,0.08743589,0.3944918,0.06555391,0.8328705,0.0448421,0.4862503,0.03879827,0.03645957,TWOJUTSU
0.7084293,0.08670434,0.388476,0.0656464,0.8605481,0.04440409,0.5167387,0.03811073,0.03556924,TWOJUTSU
0.6711547,0.08563479,0.4123864,0.07017028,0.8354877,0.04513593,0.512221,0.03708493,0.03568831,TWOJUTSU
0.6725345,0.08522671,0.4241907,0.06992364,0.8288156,0.04543044,0.5067875,0.0376422,0.03586255,TWOJUTSU
0.6928395,0.08540074,0.4196267,0.06758035,0.8384055,0.04486146,0.5136499,0.03728412,0.03520618,TWOJUTSU
0.7234343,0.08597403,0.4141668,0.06619463,0.8449462,0.04440963,0.5090794,0.03752476,0.03513953,TWOJUTSU
0.7266683,0.08639869,0.4379223,0.06858839,0.8482035,0.04400389,0.4793181,0.03806172,0.03593353,TWOJUTSU
0.6556433,0.0841148,0.6498958,0.08072659,0.8358776,0.04423334,0.4799261,0.03922401,0.0373075,TWOJUTSU
0.5640397,0.07490449,0.8793071,0.1037506,0.7972996,0.04529732,0.4286132,0.04037157,0.03986905,TWOJUTSU
0.3035322,0.06657171,0.4208262,0.09592066,0.6387317,0.06710141,0.3524208,0.04816226,0.05368721,TWOJUTSU
0.3513881,0.07050978,0.2913222,0.09076558,0.6118367,0.07850159,0.3420391,0.05105373,0.0628968,TWOJUTSU
0.5343087,0.08432161,0.1808792,0.07511964,0.543535,0.08534556,0.2912589,0.05984392,0.07289527,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
0.6337698,0.08697228,0.2014346,0.09304166,0.5761511,0.1027599,0.2927476,0.07808651,0.09328824,TWOJUTSU
1.061563,0.06428954,0.3231471,0.1174391,1.046152,0.1226956,0.6128424,0.06457201,0.1091342,TWOJUTSU
1.085749,0.06360914,0.3070872,0.1169077,0.9893926,0.1227325,0.722583,0.0692908,0.1150717,TWOJUTSU
1.065865,0.06410163,0.2922369,0.1164139,0.6365979,0.1224378,0.3731142,0.08966994,0.11439,TWOJUTSU
0.9183269,0.06346853,0.2925503,0.1156582,0.8815762,0.122159,0.264049,0.06759977,0.08057817,TWOJUTSU
0.7657745,0.06700975,1.262469,0.1150743,0.8261363,0.04759746,0.5199974,0.04088691,0.04226631,TWOJUTSU
0.7657402,0.06639716,1.202561,0.1153795,0.7641595,0.04923551,0.464835,0.04207278,0.04336722,TWOJUTSU
0.7900189,0.06590972,1.143495,0.1152942,0.6855286,0.05196344,0.3946493,0.04549821,0.04598238,TWOJUTSU
0.754598,0.06420293,1.150264,0.1151515,0.6969115,0.05037224,0.3911285,0.04427886,0.04458183,TWOJUTSU
0.6971148,0.06625109,1.154522,0.1149385,0.702262,0.04906016,0.3777406,0.04301292,0.04333288,TWOJUTSU
0.6729708,0.06793717,1.154384,0.1148996,0.71417,0.04852508,0.3886231,0.04274261,0.04283554,TWOJUTSU
0.6744263,0.06889126,1.153598,0.1149441,0.7174889,0.04842054,0.3889498,0.04254724,0.04285943,TWOJUTSU
0.6767017,0.06969324,1.155168,0.1149486,0.7165241,0.04842681,0.3880477,0.04254414,0.04289614,TWOJUTSU
0.6762004,0.06976267,1.15795,0.1150651,0.7144104,0.04859057,0.387316,0.04266144,0.04304016,TWOJUTSU
0.6778138,0.0699086,1.15868,0.1151054,0.7165182,0.04851872,0.3885359,0.04264408,0.04294075,TWOJUTSU
0.6789793,0.07063259,1.16215,0.1151612,0.7223499,0.04834514,0.3937226,0.04253571,0.0427723,TWOJUTSU
0.6744031,0.07027376,1.164864,0.1152133,0.7192237,0.04828965,0.3911313,0.04217138,0.04275785,TWOJUTSU
0.6696078,0.0694797,1.165759,0.1152415,0.7134766,0.04829821,0.3849177,0.04193284,0.04286783,TWOJUTSU
0.6704909,0.0694426,1.164392,0.115196,0.7127192,0.04829719,0.3825201,0.0419271,0.04290705,TWOJUTSU
0.6745675,0.06970637,1.161098,0.1151304,0.7105489,0.04839863,0.3808409,0.04203909,0.04299402,TWOJUTSU
0.6753408,0.06933999,1.159573,0.1150548,0.7116838,0.0484573,0.3805173,0.04214645,0.04303415,TWOJUTSU
0.6814203,0.06985998,1.154866,0.114898,0.7118125,0.04880975,0.3838155,0.0423561,0.04318754,TWOJUTSU
0.6837249,0.06875253,1.148343,0.1147405,0.7091707,0.04917067,0.3855777,0.04249148,0.04341261,TWOJUTSU
0.6907281,0.06692331,1.140759,0.1147226,0.7062269,0.04937557,0.3834549,0.04261867,0.04358718,TWOJUTSU
0.695819,0.06588013,1.137679,0.1147958,0.7082937,0.04923858,0.3821682,0.04249678,0.04346413,TWOJUTSU
0.7026908,0.06509197,1.137896,0.1149357,0.7098246,0.04917211,0.3811448,0.04243661,0.04332653,TWOJUTSU
0.7140677,0.06506638,1.136282,0.1151396,0.7056754,0.04937746,0.3790713,0.04254432,0.04358312,TWOJUTSU
0.7184023,0.06473364,1.133945,0.1151312,0.7007769,0.04940644,0.3735598,0.04244734,0.0437784,TWOJUTSU
0.7098064,0.06373888,1.144506,0.1148054,0.6982746,0.04910389,0.3720246,0.04237525,0.04374369,TWOJUTSU
0.7070197,0.06377584,1.141553,0.1145676,0.6965917,0.04932273,0.3760945,0.04247032,0.04391726,TWOJUTSU
0.6860563,0.06405782,1.127818,0.1142868,0.7368701,0.04988052,0.3771499,0.0431411,0.0439932,TWOJUTSU
