pTHUMB_BONE3_X,pTHUMB_BONE3_Y,pTHUMB_BONE3_Z,pINDEX_BONE3_X,pINDEX_BONE3_Y,pINDEX_BONE3_Z,pMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,pRING_BONE3_X,pRING_BONE3_Y,pRING_BONE3_Z,pPINKY_BONE3_X,pPINKY_BONE3_Y,pPINKY_BONE3_Z,target
0.04557209,-0.02842179,0.5523912,-0.02223073,-0.04073466,0.5557919,-0.04743191,-0.06467283,0.5769388,-0.1018561,-0.06255502,0.6361552,-0.07450845,-0.0773764,0.6140507,CLOSE
0.0469244,-0.02854874,0.5522007,-0.02108692,-0.0412254,0.5558316,-0.04637486,-0.06504343,0.5765674,-0.1008805,-0.0629137,0.6356608,-0.07347755,-0.07778028,0.6137058,CLOSE
0.04796853,-0.02845126,0.5520594,-0.02021079,-0.04137618,0.555631,-0.04560642,-0.06532161,0.5762165,-0.100176,-0.06314617,0.6355423,-0.072705,-0.07815761,0.6137927,CLOSE
0.04884292,-0.02760086,0.5518264,-0.01976402,-0.04131534,0.5557431,-0.04514851,-0.0655858,0.5765885,-0.09966806,-0.06301547,0.635877,-0.07208427,-0.07829084,0.614393,CLOSE
0.049802,-0.02749161,0.5504012,-0.01964121,-0.04116954,0.5553175,-0.04501911,-0.06619053,0.5769778,-0.09943634,-0.06297798,0.6361998,-0.07175136,-0.0785244,0.6149631,CLOSE
0.05066978,-0.02698479,0.5495067,-0.01960911,-0.04021546,0.5546528,-0.04497596,-0.06634522,0.5774657,-0.09930976,-0.0627175,0.6366556,-0.07153269,-0.07852823,0.6156771,CLOSE
0.05144097,-0.02632258,0.5512413,-0.01915345,-0.03733763,0.5537925,-0.04476012,-0.06473035,0.5772912,-0.09908053,-0.06245718,0.6372681,-0.07149426,-0.07801321,0.6160624,CLOSE
0.0513836,-0.02809259,0.5518734,-0.01973077,-0.03376519,0.5506109,-0.04586657,-0.06321052,0.5756423,-0.1000549,-0.06237299,0.6383994,-0.072839,-0.07795079,0.616818,CLOSE
0.05140478,-0.0294836,0.5528801,-0.01968135,-0.03033367,0.5478024,-0.0464567,-0.06190492,0.5739899,-0.1008669,-0.06225922,0.6395094,-0.07374018,-0.07787883,0.6175977,CLOSE
0.05116639,-0.02957749,0.5534212,-0.01968881,-0.02879306,0.5466347,-0.04667075,-0.0614525,0.5732232,-0.1011981,-0.06219369,0.639897,-0.0740172,-0.07777706,0.6177525,CLOSE
0.05090592,-0.02981362,0.5534794,-0.01974623,-0.02904057,0.5459115,-0.04669117,-0.06173459,0.5724734,-0.1012188,-0.06248032,0.6397423,-0.07400543,-0.07803919,0.6174825,CLOSE
0.05090731,-0.02881786,0.5537079,-0.01978306,-0.02903336,0.5464113,-0.04652028,-0.06146099,0.5729294,-0.1010202,-0.06201858,0.6401324,-0.0737355,-0.07752058,0.6177725,CLOSE
0.05107879,-0.0272113,0.5520486,-0.02016078,-0.03103269,0.5479993,-0.04609473,-0.0626935,0.5749838,-0.1003204,-0.06165211,0.6397973,-0.07280572,-0.07724629,0.6175089,CLOSE
0.05198571,-0.02709144,0.5509428,-0.02001075,-0.03151585,0.5480907,-0.04577087,-0.06338707,0.5757079,-0.09989618,-0.06160379,0.6397849,-0.07231428,-0.07733713,0.6176656,CLOSE
0.054604,-0.02640441,0.5516161,-0.01836346,-0.03031187,0.548197,-0.04432654,-0.06260902,0.5764403,-0.09881241,-0.06071727,0.6401612,-0.07117824,-0.07651992,0.6183853,CLOSE
0.05632119,-0.02606307,0.5540447,-0.01689622,-0.02924319,0.548798,-0.04322058,-0.06094541,0.5760939,-0.09796279,-0.06007095,0.6407592,-0.07042203,-0.07576734,0.6191157,CLOSE
0.05719243,-0.02604631,0.5557427,-0.01557275,-0.02892879,0.5492216,-0.04221217,-0.0598492,0.5754496,-0.09726384,-0.05969515,0.6410707,-0.0697841,-0.07527696,0.6195737,CLOSE
0.05723553,-0.02589179,0.55731,-0.01477242,-0.02895502,0.5497359,-0.04163154,-0.05896603,0.5746708,-0.09689489,-0.05962228,0.6413928,-0.06941999,-0.07511813,0.6200002,CLOSE
0.05682801,-0.02607906,0.5574684,-0.01460116,-0.02929443,0.5498239,-0.04154201,-0.05877766,0.5741323,-0.0967736,-0.05953762,0.6416907,-0.06932496,-0.07507321,0.6203065,CLOSE
0.05661388,-0.02606187,0.5573869,-0.0143722,-0.03012665,0.5502073,-0.04125428,-0.05895199,0.5739559,-0.09649181,-0.05950306,0.6414793,-0.06903088,-0.07504346,0.6201272,CLOSE
0.05629066,-0.02584155,0.557431,-0.01444203,-0.03054442,0.550683,-0.04128007,-0.05898866,0.5740973,-0.09651711,-0.05936789,0.6414406,-0.06903449,-0.07491242,0.6201004,CLOSE
0.05441272,-0.02756849,0.5563592,-0.01629949,-0.03266522,0.5512701,-0.04317967,-0.05916052,0.5732992,-0.09766903,-0.05970011,0.642272,-0.07062242,-0.07545659,0.6198983,CLOSE
0.05381975,-0.02704935,0.5577375,-0.01660408,-0.03533143,0.5546828,-0.04343863,-0.05855788,0.5735728,-0.0976157,-0.05941546,0.6429133,-0.07077838,-0.0751764,0.6193498,CLOSE
0.05322492,-0.02655183,0.5577722,-0.01717084,-0.03728795,0.5566791,-0.04385662,-0.05894441,0.5738742,-0.09753456,-0.05972345,0.6428351,-0.0708129,-0.07546696,0.618708,CLOSE
0.05346647,-0.02679414,0.5569707,-0.01726071,-0.03811945,0.5571058,-0.04397949,-0.05954594,0.5740258,-0.09753749,-0.05988194,0.6426014,-0.07082145,-0.07571752,0.6183017,CLOSE
0.05406475,-0.02620823,0.5567768,-0.01675795,-0.03882456,0.5580727,-0.04341754,-0.05989887,0.574751,-0.09707244,-0.05967057,0.6421173,-0.07025816,-0.07549188,0.617946,CLOSE
0.05431098,-0.02584546,0.5565991,-0.01653472,-0.03937982,0.5587227,-0.04309952,-0.06014411,0.5752252,-0.09673136,-0.05959519,0.6417243,-0.06990213,-0.07537864,0.6176705,CLOSE
0.05449314,-0.02581191,0.5559613,-0.01644838,-0.03984845,0.559141,-0.04294418,-0.06052963,0.5759292,-0.09663101,-0.05948842,0.6411442,-0.06980952,-0.0752167,0.617264,CLOSE
0.05419951,-0.02580359,0.5563658,-0.01657324,-0.04019345,0.5593395,-0.04305331,-0.06047449,0.5758173,-0.09676211,-0.059519,0.6407851,-0.06997706,-0.07523479,0.6169433,CLOSE
0.05275696,-0.02668169,0.5561769,-0.01733975,-0.04135864,0.5588483,-0.04375059,-0.06101491,0.5747524,-0.09729817,-0.06035119,0.6399382,-0.07058639,-0.07612098,0.6161155,CLOSE
0.05185403,-0.02712638,0.5553551,-0.01805416,-0.04223182,0.5583119,-0.04431754,-0.06189487,0.5742666,-0.09754863,-0.06108998,0.6393944,-0.07080142,-0.0770108,0.6156362,CLOSE
0.05131415,-0.02719817,0.5540141,-0.01837417,-0.04394813,0.5586653,-0.04441908,-0.06337152,0.574502,-0.0974325,-0.06182392,0.6385806,-0.07050934,-0.07789394,0.6151133,CLOSE
0.05098156,-0.02705257,0.5529886,-0.0185982,-0.04477505,0.5588583,-0.04452421,-0.064392,0.5749889,-0.09737706,-0.06224434,0.6380461,-0.07037202,-0.07845104,0.614913,CLOSE
0.05058019,-0.02710014,0.552372,-0.01893815,-0.04491017,0.5587046,-0.04483526,-0.06480388,0.5752582,-0.09759517,-0.06248711,0.6377954,-0.07061616,-0.07874321,0.6148505,CLOSE
0.05045885,-0.02689246,0.5523775,-0.01916089,-0.04447431,0.5587968,-0.04506245,-0.06456228,0.5756459,-0.09790864,-0.06228712,0.6379533,-0.07092261,-0.07850055,0.61507,CLOSE
0.05067509,-0.02636883,0.5525823,-0.01900101,-0.04388906,0.5592,-0.044876,-0.06418481,0.5762779,-0.09788208,-0.06192044,0.6381433,-0.07086176,-0.07798075,0.6152833,CLOSE
0.05104321,-0.02596042,0.553,-0.01866951,-0.04355424,0.5595257,-0.04454426,-0.06391758,0.5765973,-0.09765264,-0.0617115,0.6381851,-0.07062558,-0.07767836,0.6153478,CLOSE
0.05194087,-0.02471124,0.5528141,-0.01731345,-0.04154111,0.5585896,-0.04302413,-0.0644295,0.5773733,-0.09711564,-0.06178998,0.6372428,-0.06947283,-0.07748764,0.6152685,CLOSE
0.05184322,-0.02604244,0.5512108,-0.01758301,-0.04006648,0.5556843,-0.04339807,-0.06523215,0.576525,-0.09773129,-0.0627095,0.6367435,-0.06999709,-0.07839298,0.6152288,CLOSE
0.05128886,-0.03054241,0.550272,-0.01847777,-0.03473224,0.5476928,-0.04512879,-0.06444868,0.5729194,-0.09985108,-0.06398948,0.6371803,-0.07244094,-0.07982511,0.6159297,CLOSE
0.05094089,-0.03210799,0.5520868,-0.01844682,-0.03011684,0.5442234,-0.04589898,-0.06242143,0.5704939,-0.1009403,-0.0640851,0.6383813,-0.07365024,-0.07995988,0.6169248,CLOSE
0.05046943,-0.03289298,0.5541915,-0.01871994,-0.02800293,0.5433627,-0.04664467,-0.06081806,0.5685124,-0.1016624,-0.06416861,0.6393506,-0.07449461,-0.07994224,0.6174059,CLOSE
