pTHUMB_BONE3_X,pTHUMB_BONE3_Y,pTHUMB_BONE3_Z,pINDEX_BONE3_X,pINDEX_BONE3_Y,pINDEX_BONE3_Z,pMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,pRING_BONE3_X,pRING_BONE3_Y,pRING_BONE3_Z,pPINKY_BONE3_X,pPINKY_BONE3_Y,pPINKY_BONE3_Z,THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
-0.6954983,0.0892813,-0.1845793,-0.2821153,0.7853462,0.1384629,-0.04361871,0.8521948,0.2517767,0.3999552,0.5122979,0.4003792,0.1814813,0.7671802,0.307377,1.167393,0.3111458,0.6988575,0.4241841,FIVE
-0.6995912,0.08303922,-0.1834636,-0.284929,0.7841151,0.1406502,-0.04653097,0.8515467,0.2535514,0.4011993,0.5121801,0.3997773,0.1813602,0.7666956,0.3089265,1.172929,0.3110006,0.7018061,0.4241655,FIVE
-0.7000753,0.08254892,-0.1817522,-0.284867,0.7845005,0.1397848,-0.04735807,0.8518609,0.252231,0.4006666,0.5140224,0.3971083,0.1799503,0.7677072,0.3064236,1.172767,0.3098489,0.7005829,0.4241952,FIVE
-0.6975263,0.08564141,-0.1807105,-0.2845316,0.7849775,0.1373022,-0.04801385,0.8522289,0.2503606,0.3987838,0.515536,0.396486,0.1780889,0.7686537,0.3045428,1.167648,0.3091442,0.6990118,0.4241816,FIVE
-0.6966223,0.08667579,-0.1805911,-0.2846104,0.7843976,0.1384556,-0.04861973,0.8517694,0.2511971,0.3974728,0.5158798,0.3970135,0.1768378,0.7686937,0.3047994,1.166376,0.3085395,0.6977206,0.4240069,FIVE
-0.6961236,0.08737486,-0.1804006,-0.2849404,0.783828,0.1397388,-0.04936012,0.8513145,0.2523064,0.396094,0.5160916,0.3977979,0.1757286,0.7685831,0.3055035,1.165333,0.3080916,0.6965317,0.4235422,FIVE
-0.6960691,0.08657034,-0.1818139,-0.2862983,0.783167,0.1411291,-0.0504031,0.8509647,0.2538993,0.3952011,0.515534,0.399669,0.1750946,0.7680852,0.3076471,1.165863,0.308545,0.6967891,0.4231838,FIVE
-0.6990746,0.08168943,-0.1856808,-0.2865666,0.7832033,0.1419042,-0.0508531,0.8505619,0.2556559,0.3964477,0.5139783,0.4011979,0.1764517,0.7668927,0.3105484,1.174036,0.3086633,0.6991633,0.4228307,FIVE
-0.7002317,0.07903558,-0.1873282,-0.2869988,0.7838159,0.1399696,-0.05160291,0.8508213,0.2552718,0.3965231,0.5134146,0.4023674,0.1768035,0.766542,0.3117671,1.177166,0.3089451,0.7009827,0.4226811,FIVE
-0.699794,0.07916307,-0.1893159,-0.2864571,0.7847372,0.1375098,-0.05043307,0.8516645,0.2530244,0.3973427,0.5138831,0.401055,0.1777158,0.7671553,0.3098721,1.177611,0.3096407,0.7011504,0.4229152,FIVE
-0.6994467,0.07994318,-0.1892505,-0.2860885,0.7846249,0.1386141,-0.04869571,0.8514142,0.254232,0.398943,0.5121453,0.4023828,0.1794042,0.7663586,0.3113922,1.177356,0.3110578,0.7021235,0.4235781,FIVE
-0.699039,0.07903653,-0.1852362,-0.287867,0.7840682,0.1377475,-0.05216851,0.8509272,0.2553974,0.3946105,0.5131617,0.4052902,0.1750623,0.7665724,0.3134951,1.174546,0.3103431,0.7006392,0.4230606,FIVE
-0.6962504,0.08063988,-0.1834551,-0.2871226,0.7857346,0.1288329,-0.05497659,0.851787,0.2515909,0.3887194,0.5164075,0.4067279,0.1702205,0.7685694,0.3113875,1.169329,0.3091979,0.6975711,0.4222265,FIVE
-0.6937402,0.08427527,-0.1770232,-0.2862131,0.7857313,0.126434,-0.05567181,0.8517991,0.2494425,0.3885052,0.5191687,0.4033466,0.168167,0.770209,0.3076319,1.161942,0.3079094,0.6959069,0.4229842,FIVE
-0.6925325,0.08552553,-0.1761099,-0.2872737,0.7843438,0.1294345,-0.05742715,0.8505353,0.2521549,0.3868887,0.5191955,0.4045641,0.1653128,0.7700023,0.308931,1.159447,0.3072051,0.6947987,0.4239163,FIVE
-0.6913844,0.08574592,-0.1810418,-0.2875042,0.784227,0.1283456,-0.0593675,0.8506957,0.2510213,0.3858693,0.5203341,0.4040776,0.1641115,0.7705502,0.3080981,1.160239,0.3055466,0.6952513,0.4236579,FIVE
-0.6905957,0.08670139,-0.1861594,-0.2863798,0.7846919,0.1279248,-0.05822423,0.8505005,0.2515625,0.3866535,0.5189201,0.4053909,0.1651572,0.7699163,0.3090604,1.16205,0.3059365,0.6961354,0.4243189,FIVE
-0.6923067,0.08330557,-0.1865917,-0.2883055,0.7837763,0.1297682,-0.05991399,0.8498308,0.2536507,0.3845004,0.5182493,0.4081007,0.1632203,0.7692831,0.3116332,1.165256,0.306357,0.6958563,0.4242259,FIVE
-0.6945865,0.07835428,-0.186804,-0.2897771,0.7838753,0.1280625,-0.06203059,0.850304,0.2524128,0.3828253,0.5195346,0.4079583,0.1620254,0.7696852,0.3116522,1.169808,0.305987,0.695917,0.4228516,FIVE
-0.6957067,0.07580684,-0.1868059,-0.2902008,0.7837991,0.1274703,-0.06330844,0.8502673,0.2522244,0.3815209,0.5198092,0.4087403,0.1608582,0.7696378,0.3123003,1.172527,0.3053619,0.696009,0.4224959,FIVE
-0.6949892,0.07723483,-0.1890917,-0.2889854,0.7846863,0.1264584,-0.06185245,0.8505659,0.2520526,0.3820268,0.5190038,0.4093718,0.1621016,0.7693061,0.3127053,1.172625,0.3058494,0.6960666,0.4223655,FIVE
-0.6944871,0.07890951,-0.1915524,-0.2879771,0.78554,0.126624,-0.05951769,0.8505986,0.2532512,0.3840303,0.5170007,0.4104199,0.1645122,0.7683603,0.3142527,1.172718,0.3074433,0.6970418,0.4227523,FIVE
-0.6939538,0.07966664,-0.19157,-0.2880566,0.7863925,0.1246783,-0.05789929,0.8517488,0.2510677,0.3864563,0.5175073,0.4079772,0.166537,0.7692158,0.3119034,1.171082,0.3089677,0.6979527,0.4232174,FIVE
-0.6942932,0.07824671,-0.187441,-0.288651,0.7857401,0.1244145,-0.060277,0.8518469,0.2497061,0.3845487,0.5202183,0.4059018,0.1638716,0.7705305,0.3097014,1.170494,0.3068323,0.696316,0.4226399,FIVE
-0.6947121,0.07856163,-0.1843921,-0.2880053,0.7855303,0.1254593,-0.06052656,0.8515339,0.2502369,0.3841978,0.520233,0.4059326,0.163366,0.7703815,0.3099017,1.17,0.3056665,0.6959052,0.4226386,FIVE
-0.6952928,0.07921663,-0.182347,-0.2867097,0.7859095,0.1259444,-0.05936164,0.8514204,0.2507113,0.3849925,0.5193175,0.4062826,0.164284,0.7698492,0.3104813,1.170095,0.3054055,0.6961378,0.4228667,FIVE
-0.6922441,0.08292903,-0.1881528,-0.2858721,0.7873356,0.1216737,-0.05703902,0.8525171,0.2479565,0.387233,0.5185516,0.4060063,0.1668873,0.7699615,0.3094555,1.166762,0.3075973,0.6981919,0.4235478,FIVE
-0.6937077,0.08285035,-0.1864756,-0.2857353,0.7872609,0.1239891,-0.05327037,0.8520825,0.25032,0.3905259,0.5149383,0.4081777,0.1709753,0.7681615,0.3122837,1.167392,0.3111714,0.6999952,0.4242599,FIVE
-0.6958087,0.07883439,-0.1836793,-0.2877293,0.7862424,0.124178,-0.05628886,0.8522486,0.2486982,0.3885575,0.5179367,0.4054952,0.1680423,0.7695454,0.3097448,1.169443,0.3095268,0.698661,0.4236115,FIVE
-0.6967039,0.07591443,-0.1827674,-0.2895975,0.7851244,0.1244273,-0.06003731,0.8518647,0.2484065,0.3850139,0.5202441,0.4052151,0.1639104,0.7702641,0.3093827,1.170783,0.3076223,0.6970342,0.4227813,FIVE
-0.6954922,0.07715118,-0.1854272,-0.289259,0.7847479,0.1252316,-0.06127791,0.851059,0.2498942,0.3837951,0.5200121,0.4064926,0.1621758,0.7699454,0.3104927,1.170622,0.306377,0.6967501,0.4233109,FIVE
-0.6931458,0.08115932,-0.188259,-0.2873305,0.7859825,0.1238439,-0.05918925,0.8511839,0.2503549,0.3867167,0.5179379,0.4073379,0.164702,0.7691779,0.3116652,1.168111,0.3072015,0.6992397,0.4246443,FIVE
-0.6927658,0.08584876,-0.1852419,-0.2840695,0.7872477,0.1260259,-0.05285946,0.8513429,0.2523969,0.3914969,0.513712,0.4087763,0.1710496,0.7673792,0.3136935,1.165473,0.3097776,0.7005108,0.4252286,FIVE
-0.695267,0.08370677,-0.1811039,-0.2848594,0.7871711,0.126124,-0.05063725,0.8521768,0.2506933,0.3932135,0.5136326,0.4072282,0.1739297,0.7677425,0.3117268,1.166106,0.3120266,0.7006275,0.4247336,FIVE
-0.6966002,0.0792581,-0.1789024,-0.2873469,0.7868299,0.1216855,-0.05627618,0.8530951,0.2456624,0.3892525,0.5192519,0.4028158,0.1683776,0.7705305,0.3066353,1.166793,0.3089461,0.699181,0.4238437,FIVE
-0.6948933,0.07885667,-0.1820015,-0.2886828,0.7864178,0.1191509,-0.06077388,0.8531496,0.2436675,0.3856507,0.5223171,0.4018427,0.1638548,0.7720652,0.3045539,1.165797,0.3062639,0.6983613,0.4237001,FIVE
-0.6925364,0.08218968,-0.1862395,-0.2876414,0.7863349,0.1204531,-0.06134391,0.8527282,0.2447169,0.3864324,0.5219662,0.4017439,0.1648749,0.7718246,0.3048435,1.16436,0.3044331,0.6993113,0.423419,FIVE
-0.6905875,0.08823033,-0.1859571,-0.2851934,0.7863856,0.1263058,-0.0556836,0.8513346,0.2511424,0.3882848,0.5169964,0.4064537,0.1676244,0.7692482,0.3099998,1.161074,0.30753,0.697465,0.424734,FIVE
-0.6934951,0.08637033,-0.1807754,-0.2848496,0.7864548,0.1278231,-0.05246312,0.851581,0.2516466,0.3916449,0.515358,0.4058205,0.1716066,0.768461,0.3105235,1.162781,0.3098696,0.6984727,0.4244627,FIVE
-0.6971043,0.08064746,-0.1768232,-0.2869586,0.7859164,0.1267463,-0.05530684,0.8521536,0.2492376,0.3899365,0.518082,0.4033681,0.1697563,0.769694,0.3081265,1.166301,0.3087128,0.6979953,0.4232082,FIVE
-0.6972165,0.07923369,-0.1739203,-0.287638,0.7855676,0.1253669,-0.0588632,0.8520728,0.2477643,0.3858091,0.5214607,0.4018195,0.1649371,0.7709272,0.306395,1.165749,0.3059239,0.6950418,0.4220615,FIVE
-0.696853,0.07929767,-0.1762886,-0.2873085,0.7863396,0.1238249,-0.05979053,0.8521458,0.2476555,0.3845702,0.5210901,0.4032696,0.1634077,0.7706872,0.3074142,1.166517,0.3051989,0.6955662,0.4226622,FIVE
-0.6954135,0.08152094,-0.1853059,-0.2856178,0.7879013,0.1216863,-0.05539751,0.8523301,0.2486906,0.3884804,0.5159115,0.4078841,0.1687102,0.7685471,0.3112709,1.168232,0.3092067,0.70017,0.4243972,FIVE
-0.6954387,0.08150814,-0.1869779,-0.2864099,0.787679,0.1227455,-0.05315327,0.8522569,0.2499947,0.3914751,0.5133629,0.4093187,0.1719558,0.7676217,0.3129034,1.168378,0.3123796,0.7026607,0.4254431,FIVE
-0.6967996,0.08064415,-0.1825224,-0.2874389,0.7866702,0.1261103,-0.05368498,0.8518619,0.2513371,0.3923515,0.5139093,0.4075042,0.1722583,0.7677378,0.3124053,1.167883,0.311939,0.7022369,0.4250397,FIVE
-0.697505,0.078223,-0.1769744,-0.289534,0.7859036,0.1256198,-0.05922008,0.8520742,0.2496234,0.3874843,0.5188504,0.4043926,0.1660261,0.7698305,0.3095453,1.166417,0.3080576,0.6989015,0.4235819,FIVE
-0.6970853,0.07779741,-0.1783531,-0.2887045,0.7867674,0.1215396,-0.06080981,0.8531332,0.2454908,0.3851876,0.5218778,0.4019167,0.1637619,0.7716267,0.3055788,1.167045,0.3056605,0.6973667,0.4230572,FIVE
-0.6959233,0.07970716,-0.1811911,-0.287366,0.7875702,0.1205396,-0.05884705,0.8529003,0.2465723,0.3862192,0.5197064,0.4043937,0.1653051,0.77049,0.3079097,1.166757,0.3071533,0.6983685,0.4236088,FIVE
-0.6955208,0.08294585,-0.1838248,-0.2847301,0.7882714,0.1231977,-0.05266932,0.8525507,0.2494115,0.3922,0.5143845,0.4067421,0.172252,0.768056,0.3112581,1.167467,0.3104914,0.7016244,0.4249801,FIVE
-0.6966232,0.08164678,-0.1812821,-0.285645,0.7869292,0.1262743,-0.0519967,0.8522607,0.2501224,0.39307,0.5147146,0.4055597,0.1732531,0.7681639,0.3106884,1.168139,0.3111501,0.7007463,0.4243904,FIVE
-0.6972678,0.08015432,-0.1784645,-0.2876064,0.785506,0.1291843,-0.05482659,0.8516356,0.2515829,0.391058,0.5163649,0.4048051,0.1708141,0.7686089,0.3106823,1.167707,0.3097275,0.699122,0.4233759,FIVE
-0.6953714,0.08126075,-0.1793223,-0.2879375,0.7859128,0.1247484,-0.05830341,0.8524514,0.2473833,0.3865683,0.5203465,0.4028025,0.1659697,0.7707826,0.3066208,1.164477,0.3068523,0.6966879,0.4229417,FIVE
-0.6917276,0.08544306,-0.1854575,-0.2860998,0.7877143,0.1199881,-0.05620861,0.8532773,0.2455228,0.3898018,0.5186102,0.4035615,0.168798,0.7705274,0.3067985,1.161577,0.3083579,0.7004822,0.4246932,FIVE
-0.6924081,0.08706135,-0.1823352,-0.2846747,0.7870434,0.1259055,-0.0526,0.8520493,0.2505618,0.3929938,0.515431,0.4051497,0.1727956,0.7684295,0.3106645,1.161982,0.3099169,0.7002547,0.4240674,FIVE
-0.6960307,0.07947469,-0.1780242,-0.2888666,0.7856687,0.1240837,-0.06004344,0.852364,0.2474055,0.3859777,0.5211346,0.4025826,0.1647151,0.7711042,0.3067099,1.165086,0.306438,0.6970606,0.4229012,FIVE
-0.6957128,0.08166952,-0.1798844,-0.2860518,0.7871678,0.1234709,-0.05518249,0.8522626,0.2492155,0.3891736,0.5161988,0.4069893,0.1689224,0.7689734,0.3104877,1.166075,0.3093272,0.6998074,0.4248079,FIVE
-0.694067,0.08658811,-0.1766493,-0.2834116,0.7878712,0.1229469,-0.04972216,0.8534226,0.246001,0.3926482,0.5165812,0.4030316,0.1728712,0.7700495,0.3055077,1.161058,0.3108882,0.6982094,0.4254661,FIVE
-0.6956798,0.07879577,-0.1788455,-0.2889014,0.7858353,0.1211031,-0.05936573,0.8529624,0.2446825,0.3864571,0.521679,0.4020101,0.1653747,0.7717642,0.3049051,1.165123,0.3075028,0.6977679,0.4232735,FIVE
-0.6956222,0.07772323,-0.1828546,-0.2884784,0.786723,0.1188589,-0.05981574,0.8531733,0.2441197,0.385774,0.5217015,0.4026011,0.164685,0.771682,0.3053848,1.16786,0.3073188,0.6980397,0.4232411,FIVE
-0.693406,0.08265675,-0.1893951,-0.2852199,0.7886368,0.1177907,-0.05466,0.8535633,0.2448024,0.3903129,0.5177066,0.4044421,0.1704841,0.7700834,0.3072206,1.167182,0.309671,0.7009103,0.424277,FIVE
-0.6903183,0.08732723,-0.1939506,-0.2840975,0.7892342,0.1167061,-0.05364775,0.8542382,0.2428028,0.3930598,0.5177267,0.4021131,0.1733354,0.7705981,0.3046814,1.163368,0.3090637,0.7029897,0.4246686,FIVE
-0.6909391,0.0903235,-0.1891861,-0.2816944,0.789184,0.1218235,-0.04985445,0.8542923,0.2434036,0.399436,0.5167381,0.3970152,0.1788782,0.7701613,0.3024307,1.162295,0.3080543,0.7044006,0.4248835,FIVE
-0.6934183,0.08875498,-0.1872912,-0.2839584,0.7856097,0.1364214,-0.05034127,0.8525797,0.2500947,0.4012632,0.5166952,0.3939061,0.1793624,0.768735,0.3051184,1.16631,0.3062368,0.702142,0.4227979,FIVE
-0.6947526,0.08414067,-0.1955061,-0.2869968,0.7839623,0.1389584,-0.05375894,0.8522273,0.2506374,0.399997,0.517662,0.393566,0.1772382,0.7685814,0.3062729,1.173074,0.305235,0.7030895,0.422048,FIVE
-0.6963109,0.08344705,-0.197363,-0.2863513,0.7837791,0.1413305,-0.05157705,0.8521548,0.2513101,0.4018028,0.5166073,0.3928269,0.1799416,0.7676259,0.3068905,1.17644,0.306027,0.7030278,0.4209789,FIVE
-0.6973029,0.08447977,-0.1975284,-0.2857931,0.7826099,0.1455029,-0.04864992,0.8510209,0.2543829,0.4008023,0.5142459,0.3960466,0.180285,0.7665228,0.3084933,1.177222,0.3080981,0.7003223,0.4217634,FIVE
-0.697953,0.08347833,-0.1959279,-0.2867088,0.7826085,0.1453533,-0.04896619,0.8505701,0.2562081,0.3982566,0.5131707,0.3998358,0.1783444,0.7662396,0.3104602,1.176872,0.3094969,0.699096,0.4225942,FIVE
-0.6998883,0.08158943,-0.1924615,-0.2865944,0.7839348,0.142218,-0.04891746,0.8512846,0.2546021,0.3986544,0.5133845,0.399128,0.1790589,0.7665534,0.3095033,1.17723,0.3099152,0.699986,0.4224625,FIVE
-0.7019709,0.07686231,-0.189141,-0.2878323,0.7841237,0.1381411,-0.05142347,0.8522394,0.2508329,0.3973634,0.5159035,0.397409,0.1776365,0.7681648,0.3065962,1.179259,0.3089873,0.7006941,0.4220554,FIVE
-0.7022253,0.07652345,-0.187641,-0.2887302,0.7835222,0.1401762,-0.05206738,0.8514948,0.2535782,0.3973727,0.5145259,0.3997259,0.1775881,0.767207,0.3095889,1.17882,0.30952,0.7015811,0.4221627,FIVE
-0.7005194,0.07736635,-0.1920226,-0.288057,0.7844697,0.1361046,-0.05077446,0.8526377,0.2499831,0.3989687,0.5150973,0.3982436,0.1792403,0.7682253,0.3067369,1.178689,0.3104514,0.702953,0.4228942,FIVE
-0.6976169,0.08145649,-0.1937184,-0.2867308,0.785197,0.1344498,-0.04895283,0.8530195,0.2488442,0.3988719,0.5152172,0.3981237,0.1793278,0.7687079,0.3053672,1.174794,0.3111357,0.7015835,0.4235426,FIVE
-0.6969239,0.08243044,-0.1945402,-0.2854576,0.7852147,0.1348271,-0.04791246,0.8524278,0.2503167,0.3996506,0.5141475,0.3992906,0.1800338,0.7679423,0.3070774,1.175313,0.3113389,0.7016714,0.4236709,FIVE
-0.6978743,0.08126643,-0.1914482,-0.2856584,0.7848813,0.1350726,-0.04874168,0.8523808,0.24999,0.3996474,0.5148935,0.3983055,0.1794895,0.7681769,0.3066362,1.175471,0.310522,0.7017478,0.4234775,FIVE
-0.6990895,0.08017376,-0.1889268,-0.2858184,0.7843173,0.1367273,-0.05030979,0.8519685,0.2507134,0.3989958,0.5157002,0.3973981,0.1783766,0.7681897,0.3066796,1.176323,0.3086882,0.7013251,0.4228871,FIVE
-0.6977567,0.08132141,-0.1897823,-0.2870338,0.7839587,0.1362657,-0.05273674,0.8517301,0.2505025,0.3962423,0.5172985,0.3971313,0.1749738,0.7688329,0.3059923,1.173489,0.307656,0.6997605,0.4228615,FIVE
-0.6947334,0.08241054,-0.1941056,-0.2888131,0.7839564,0.1339718,-0.05655219,0.8523892,0.2483897,0.3939889,0.5206716,0.3947694,0.17193,0.7702284,0.3044252,1.170759,0.3057572,0.6990435,0.4213289,FIVE
-0.692692,0.08474163,-0.1991114,-0.2872926,0.7853441,0.1302135,-0.05560433,0.8532574,0.2458128,0.3959483,0.5204166,0.3938248,0.1741949,0.7702786,0.3034489,1.169989,0.3055952,0.701382,0.4212937,FIVE
-0.6926782,0.08694191,-0.2005901,-0.2855783,0.7850273,0.1345062,-0.05243922,0.8521792,0.249781,0.3984676,0.5165879,0.3967317,0.1773881,0.7682459,0.3068943,1.171231,0.3067317,0.7024997,0.4222233,FIVE
-0.6934932,0.08757889,-0.1941653,-0.2867128,0.7837341,0.138708,-0.05188358,0.851182,0.2528915,0.3961515,0.5160371,0.3987235,0.1751824,0.7680421,0.3079101,1.168068,0.3080445,0.6990139,0.422933,FIVE
-0.6977235,0.0822411,-0.1890258,-0.2867599,0.7840663,0.1383432,-0.05262835,0.851317,0.2529019,0.3959389,0.5159528,0.3991159,0.1751817,0.7679188,0.3085002,1.173166,0.3073947,0.6997259,0.4225945,FIVE
-0.699925,0.0789742,-0.1849912,-0.2871088,0.7842593,0.1375939,-0.05355986,0.8514908,0.2525966,0.3957464,0.5158118,0.3997816,0.1745657,0.7679639,0.3089727,1.175378,0.3069665,0.7009273,0.423147,FIVE
-0.6996745,0.07900477,-0.1848021,-0.2864973,0.7849377,0.1356058,-0.05322949,0.8520289,0.2510876,0.3948361,0.5163824,0.3997546,0.1739964,0.7684433,0.3080391,1.175314,0.3068554,0.7001026,0.4230976,FIVE
-0.6973605,0.08103278,-0.1880097,-0.2863047,0.785759,0.1320884,-0.05262228,0.8532264,0.2476375,0.3950947,0.5176774,0.398037,0.1743449,0.7695788,0.305321,1.172791,0.3073742,0.7001405,0.4231554,FIVE
-0.6965994,0.08435015,-0.1866111,-0.2845287,0.786033,0.133769,-0.04893322,0.8529529,0.2488437,0.3970695,0.5156907,0.3986194,0.1770869,0.7686001,0.3060653,1.170491,0.3089869,0.6995913,0.4234493,FIVE
-0.6981208,0.08145033,-0.1876661,-0.2860616,0.7853221,0.1350463,-0.05008911,0.852646,0.2499556,0.3977518,0.5150369,0.3993266,0.1775504,0.7682188,0.3073066,1.173476,0.3093806,0.7014855,0.4235997,FIVE
-0.6984582,0.08055504,-0.1880054,-0.2867812,0.7848154,0.1360375,-0.05140341,0.8523079,0.2508416,0.3973431,0.5153629,0.3992816,0.1768865,0.7681357,0.3079227,1.174286,0.3087653,0.7015872,0.4231874,FIVE
-0.6980429,0.08024272,-0.1924657,-0.2861682,0.7853066,0.1348418,-0.05160679,0.8524398,0.250513,0.3967411,0.5153042,0.3999813,0.1768492,0.7681776,0.3079815,1.176718,0.3082418,0.7016409,0.4230074,FIVE
-0.6977205,0.0803939,-0.1950227,-0.2858344,0.7858161,0.1329723,-0.05089244,0.853046,0.2486385,0.3978341,0.5156893,0.398591,0.177923,0.7686812,0.3062194,1.177227,0.3086533,0.7023337,0.4232443,FIVE
-0.6968715,0.08145814,-0.1939871,-0.2869875,0.7855915,0.131822,-0.05092491,0.8532487,0.2475245,0.3977878,0.5159428,0.3983882,0.1773871,0.7690897,0.3052767,1.173615,0.3099895,0.7026646,0.4241034,FIVE
-0.6945913,0.08191242,-0.1983687,-0.2879429,0.7858192,0.1283589,-0.05291254,0.8541093,0.2443097,0.3973905,0.5187457,0.3953838,0.1763676,0.7705388,0.3025238,1.172198,0.3092238,0.7028149,0.4231838,FIVE
-0.6947178,0.08394753,-0.1956303,-0.2863627,0.7850806,0.1339841,-0.05220447,0.8522273,0.2501139,0.3968894,0.5166855,0.3981097,0.1763831,0.7685238,0.307153,1.172281,0.3081653,0.7008721,0.4222206,FIVE
-0.6961647,0.08376531,-0.1929212,-0.2859814,0.7852073,0.1354223,-0.05147424,0.8516927,0.2520675,0.3978821,0.5145534,0.3999399,0.1772998,0.7672608,0.3095647,1.172579,0.3085944,0.7023206,0.4229562,FIVE
-0.6971511,0.08297903,-0.191397,-0.2863573,0.785191,0.1356271,-0.05172173,0.8517753,0.2520924,0.3983278,0.5139018,0.4004306,0.1774846,0.7671632,0.3097441,1.172749,0.3086276,0.7036715,0.4237998,FIVE
-0.6988311,0.0822501,-0.1857969,-0.2871405,0.784346,0.1394783,-0.0517647,0.8510998,0.2548164,0.3992249,0.5129513,0.4006816,0.1777745,0.7664982,0.3112839,1.172089,0.3088185,0.7039339,0.4241264,FIVE
-0.6994402,0.08214749,-0.183985,-0.2867047,0.784501,0.1405585,-0.0511473,0.8510413,0.2557704,0.4000129,0.5120788,0.4011046,0.1782704,0.7662382,0.3118437,1.172494,0.3088143,0.7044224,0.4248669,FIVE
-0.6989827,0.08283353,-0.1842371,-0.2858224,0.785217,0.1386513,-0.04953273,0.8517372,0.2541355,0.4004343,0.5117228,0.4013972,0.1795778,0.7664603,0.3109761,1.172056,0.30966,0.7045523,0.4249885,FIVE
-0.6976722,0.08438049,-0.1884391,-0.2841412,0.7864536,0.1348304,-0.04699941,0.8529299,0.2503897,0.4007596,0.5123994,0.4000816,0.1809222,0.7673233,0.307935,1.172197,0.3105821,0.7035719,0.4249381,FIVE
-0.6945379,0.08412929,-0.195008,-0.2850851,0.7869391,0.1280769,-0.05045496,0.8549709,0.2426353,0.3990383,0.5186758,0.3935961,0.1780123,0.770873,0.3006382,1.171234,0.3079528,0.7025218,0.4236138,FIVE
-0.693723,0.08460679,-0.1963947,-0.2850311,0.7864235,0.1287653,-0.05165967,0.8548624,0.2421777,0.3995265,0.5201796,0.3911473,0.1777173,0.7713784,0.2993595,1.171277,0.3062631,0.7024541,0.4229448,FIVE
-0.6927623,0.08576701,-0.1979076,-0.2852204,0.7854602,0.1319348,-0.05288209,0.8538726,0.2448041,0.3991444,0.5203567,0.3911107,0.1772349,0.7707139,0.3011809,1.171129,0.3049769,0.7016652,0.4216259,FIVE
-0.6933698,0.08610682,-0.198263,-0.2847359,0.785219,0.1343624,-0.05287794,0.8530382,0.2473423,0.3997713,0.5188434,0.3923473,0.1777391,0.7694435,0.3037224,1.172329,0.3043957,0.7024737,0.4215965,FIVE
-0.6936267,0.08547743,-0.198882,-0.2853475,0.7852668,0.1334282,-0.05330704,0.8533579,0.2462342,0.3995936,0.5193509,0.3917395,0.1773696,0.7698305,0.3027894,1.172383,0.3045703,0.7027496,0.4217844,FIVE
-0.6936243,0.08572767,-0.2000958,-0.2856279,0.7849202,0.134456,-0.05307015,0.8532072,0.2469837,0.3998073,0.51845,0.3929075,0.1780884,0.7694909,0.3035314,1.172572,0.3050039,0.7033822,0.4219785,FIVE
-0.6942257,0.08528927,-0.1994905,-0.2862403,0.7842929,0.1367814,-0.05314602,0.8529119,0.2482999,0.4002731,0.5181561,0.392798,0.1785528,0.7693021,0.3039454,1.1731,0.3051247,0.7034094,0.4218604,FIVE
-0.6952329,0.0841755,-0.1990564,-0.2868973,0.7840846,0.1371911,-0.05355068,0.8527415,0.2484541,0.4010031,0.5183294,0.391671,0.1788199,0.7692783,0.3035375,1.173855,0.3053068,0.7039827,0.4218818,FIVE
-0.6952301,0.08401673,-0.199473,-0.2864128,0.7844687,0.1353325,-0.0525947,0.8531744,0.246755,0.4009956,0.5186036,0.3913527,0.17945,0.769545,0.3024399,1.17406,0.305927,0.7036371,0.4216111,FIVE
-0.6960841,0.08609544,-0.1937999,-0.2854965,0.7834504,0.139898,-0.04984455,0.8518275,0.2503248,0.3997652,0.5166701,0.394021,0.1789229,0.768497,0.304088,1.171713,0.3073976,0.7001153,0.4224588,FIVE
-0.6966721,0.08716514,-0.188933,-0.2845442,0.7832592,0.1422061,-0.04784957,0.851014,0.2528848,0.3988121,0.5151665,0.3962782,0.1783081,0.7676873,0.3058478,1.170306,0.3084739,0.6976985,0.4231274,FIVE
-0.6953455,0.08961685,-0.1841741,-0.2841271,0.7837151,0.1409215,-0.04700065,0.8514723,0.2517078,0.3986591,0.5152715,0.3962493,0.1779736,0.7681901,0.3047312,1.165141,0.3089533,0.697287,0.4240402,FIVE
-0.6950215,0.09011876,-0.1829333,-0.2840384,0.7838175,0.1403729,-0.04705267,0.8517187,0.2510049,0.3982806,0.5155689,0.3961663,0.1777193,0.7685897,0.3039011,1.163862,0.3087606,0.6970991,0.4242857,FIVE
-0.6956662,0.08909006,-0.1804138,-0.2845835,0.7836716,0.1403051,-0.04785494,0.8519972,0.2501774,0.3981492,0.5169922,0.3942421,0.1770864,0.7693518,0.3023373,1.163604,0.3082257,0.6965042,0.4239453,FIVE
-0.6955579,0.08525515,-0.193979,-0.2849447,0.7849026,0.1356039,-0.05045941,0.8532612,0.247002,0.4008462,0.5180289,0.3919274,0.1791919,0.7696658,0.3020479,1.172081,0.306488,0.7019088,0.4227313,FIVE
-0.6950939,0.0859234,-0.196098,-0.2841685,0.7854853,0.1348429,-0.04907836,0.8538209,0.2458785,0.4022613,0.51803,0.3907546,0.1812505,0.7696734,0.3012937,1.172692,0.3068756,0.7022233,0.4219625,FIVE
