pTHUMB_BONE3_X,pTHUMB_BONE3_Y,pTHUMB_BONE3_Z,pINDEX_BONE3_X,pINDEX_BONE3_Y,pINDEX_BONE3_Z,pMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,pRING_BONE3_X,pRING_BONE3_Y,pRING_BONE3_Z,pPINKY_BONE3_X,pPINKY_BONE3_Y,pPINKY_BONE3_Z,target
-0.3284485,0.06327174,0.307609,-0.2928674,0.7878951,0.1535891,-0.3230619,-0.02421213,0.2180623,-0.09941386,-0.02666479,0.3118271,-0.2090946,-0.06003944,0.2661574,ONE
-0.3339914,0.07247265,0.3012155,-0.2843665,0.795946,0.1345744,-0.3235127,-0.02042508,0.2162485,-0.1004157,-0.02229384,0.3133698,-0.2103498,-0.05568224,0.2666474,ONE
-0.337501,0.07691918,0.2974462,-0.2828092,0.7980449,0.1259487,-0.324523,-0.01901131,0.2135804,-0.102113,-0.02062272,0.3120356,-0.2120734,-0.05402201,0.2649469,ONE
-0.3396123,0.08263874,0.293776,-0.2773706,0.8006878,0.1199113,-0.3258752,-0.01616575,0.2111318,-0.1035796,-0.01913975,0.3103839,-0.2138026,-0.05190917,0.2629071,ONE
-0.3400424,0.08371744,0.2929049,-0.2738587,0.8019589,0.1198229,-0.3278531,-0.01446168,0.2103792,-0.1047554,-0.01851651,0.309974,-0.2157729,-0.05077739,0.2621905,ONE
-0.3403262,0.08769335,0.2907053,-0.2736509,0.8032371,0.1124702,-0.328367,-0.01217704,0.2092159,-0.1051962,-0.01593683,0.3096815,-0.216404,-0.04821762,0.2617094,ONE
-0.3404802,0.08861943,0.2895171,-0.2724906,0.803966,0.1105133,-0.3287266,-0.01063814,0.2085895,-0.1056841,-0.01479416,0.3103147,-0.2167104,-0.04683418,0.2620592,ONE
-0.342561,0.09213942,0.2858701,-0.2740727,0.8043703,0.1033991,-0.3280017,-0.009475085,0.207381,-0.1055473,-0.01259316,0.3104256,-0.2162163,-0.04496684,0.2620251,ONE
-0.3449503,0.09544873,0.2836246,-0.2739862,0.8045919,0.1003389,-0.3274071,-0.008139038,0.2063973,-0.1054834,-0.01083175,0.3096711,-0.2160117,-0.04336562,0.2611928,ONE
-0.3451838,0.09321053,0.2848426,-0.2752992,0.8036476,0.1030989,-0.3274483,-0.01026088,0.2058627,-0.1062068,-0.01249126,0.3085881,-0.2165101,-0.04538107,0.2600999,ONE
-0.3440226,0.0900851,0.2876981,-0.2755348,0.8027905,0.1084436,-0.3273528,-0.0119159,0.2063042,-0.1056743,-0.01384651,0.3080279,-0.2162575,-0.04689319,0.2596132,ONE
-0.3422301,0.08721206,0.2895437,-0.2761105,0.8018324,0.1137287,-0.3272841,-0.01333038,0.2064573,-0.1057754,-0.01565413,0.3079531,-0.2162223,-0.04847663,0.25937,ONE
-0.33983,0.08471769,0.2922873,-0.2756695,0.8011034,0.1199177,-0.3264598,-0.01508611,0.2078381,-0.1044992,-0.01800963,0.3088166,-0.2150775,-0.05049942,0.2602734,ONE
-0.3391047,0.08657295,0.2925129,-0.2716942,0.8032405,0.116853,-0.3262243,-0.01342706,0.2082938,-0.1038395,-0.01698188,0.309846,-0.2148615,-0.04899773,0.2611615,ONE
-0.3414198,0.09324679,0.2867118,-0.2694245,0.8058417,0.105735,-0.3265162,-0.0103187,0.2068672,-0.1045619,-0.014374,0.3103024,-0.215607,-0.04583629,0.2612445,ONE
-0.3428714,0.09681938,0.2837781,-0.2676366,0.8068981,0.1016953,-0.3272947,-0.008784312,0.205285,-0.1053635,-0.01352896,0.3096469,-0.2166011,-0.04453295,0.2602729,ONE
-0.343668,0.09808125,0.2825568,-0.2652923,0.8072808,0.1018733,-0.3301393,-0.006628341,0.2034769,-0.1080444,-0.01225619,0.3081644,-0.2194661,-0.04307604,0.2585885,ONE
-0.3426639,0.094448,0.2858327,-0.2629661,0.8069479,0.1091493,-0.3315525,-0.007157973,0.2039764,-0.1089945,-0.01370835,0.3079056,-0.2207735,-0.04422654,0.2584581,ONE
-0.3401399,0.09405842,0.2892076,-0.2618645,0.8080534,0.10428,-0.3313084,-0.005098687,0.2072383,-0.1075393,-0.01091445,0.3092147,-0.219841,-0.04195445,0.2610748,ONE
-0.3411052,0.09888435,0.2859161,-0.2600106,0.8097446,0.09710848,-0.3315745,-0.001191732,0.2057802,-0.107654,-0.008093301,0.3099697,-0.2199395,-0.03833234,0.2612667,ONE
-0.3446933,0.1033804,0.2802591,-0.2582571,0.8108856,0.0936859,-0.3320389,-0.0001293867,0.2015723,-0.1093382,-0.007886899,0.308664,-0.2212708,-0.03723492,0.2585022,ONE
-0.3452175,0.1059591,0.2784159,-0.2577319,0.8115838,0.08966661,-0.3318906,0.0009180292,0.2003522,-0.1094972,-0.00659635,0.3079213,-0.2214903,-0.03590978,0.2573496,ONE
-0.3445854,0.1073625,0.2780301,-0.2559586,0.8120838,0.0895915,-0.3315918,0.001157134,0.2002913,-0.1090516,-0.007149916,0.3077834,-0.2211901,-0.03601973,0.257188,ONE
-0.3430467,0.1097758,0.2790643,-0.2518838,0.8135068,0.0868495,-0.3320833,0.003733729,0.2022216,-0.1092926,-0.005049871,0.307855,-0.2217493,-0.03378603,0.2583354,ONE
-0.3429617,0.111918,0.278423,-0.2504685,0.8146206,0.08127805,-0.3323516,0.005565048,0.2028171,-0.1100936,-0.002097675,0.3080142,-0.2222316,-0.03150162,0.2592914,ONE
-0.3449288,0.1173788,0.2738869,-0.2482067,0.8159106,0.0758758,-0.3322832,0.008017708,0.1998562,-0.1105723,-0.000893858,0.3075758,-0.2223852,-0.02945134,0.2578799,ONE
-0.345566,0.1180995,0.2726182,-0.2450176,0.8171948,0.07436107,-0.3328491,0.008257997,0.1988457,-0.1115738,-0.001294815,0.3074094,-0.2232738,-0.02947599,0.2573586,ONE
-0.3464615,0.1329566,0.2631848,-0.2291858,0.8238646,0.05573058,-0.3327088,0.01345598,0.1966789,-0.1118669,0.003111204,0.3073815,-0.2241012,-0.02422066,0.2567572,ONE
-0.3461165,0.144218,0.2575207,-0.2222239,0.8274978,0.03428509,-0.3312319,0.0196272,0.1981765,-0.1092399,0.01020448,0.3089123,-0.221947,-0.01747905,0.2591776,ONE
-0.3471641,0.1542218,0.2519988,-0.2137368,0.8306439,0.01390954,-0.3296455,0.02663043,0.2001228,-0.1069664,0.01779517,0.3106071,-0.2199744,-0.01020875,0.2617824,ONE
-0.3534872,0.193825,0.2198749,-0.1809496,0.8373883,-0.05255042,-0.3280404,0.04919916,0.1980279,-0.1043477,0.03978166,0.3142243,-0.2180008,0.01336071,0.2661635,ONE
-0.3577836,0.2344271,0.183626,-0.1510909,0.8385303,-0.1055373,-0.3241113,0.07112072,0.1938835,-0.1007203,0.0614807,0.3133352,-0.2160008,0.03666927,0.2635967,ONE
-0.3542812,0.2749457,0.1533294,-0.1128007,0.8395941,-0.1388381,-0.3140936,0.09304631,0.1899249,-0.09303793,0.07925525,0.3087441,-0.2091797,0.05745147,0.2590439,ONE
-0.3521261,0.2971436,0.1311102,-0.09186557,0.8397398,-0.1525,-0.3088475,0.1047871,0.1842137,-0.08971241,0.08761799,0.3054184,-0.2058485,0.0680754,0.2546187,ONE
-0.3502231,0.3240408,0.09268232,-0.07130352,0.8394806,-0.1623705,-0.3018111,0.1183452,0.175863,-0.0837818,0.0960196,0.3014719,-0.1997731,0.07989603,0.2493068,ONE
-0.355556,0.3270307,0.08677769,-0.07769628,0.83934,-0.1572216,-0.2999457,0.1179438,0.1761512,-0.07977052,0.0956338,0.3016956,-0.1966486,0.07965431,0.2493295,ONE
-0.3580158,0.3259802,0.09253635,-0.08122183,0.8383135,-0.1580923,-0.2984742,0.1191381,0.1773844,-0.07721516,0.09808742,0.2994913,-0.1949328,0.08177332,0.2488437,ONE
-0.3604264,0.326784,0.09163372,-0.08103886,0.8370689,-0.1617044,-0.2969663,0.1225493,0.1774773,-0.07666323,0.1018868,0.2976429,-0.1938907,0.08556131,0.2484357,ONE
-0.3613074,0.3269781,0.0904299,-0.08336494,0.8362231,-0.1636177,-0.2963184,0.1235216,0.1768981,-0.07642922,0.1035577,0.2963964,-0.1934136,0.08688527,0.2476674,ONE
-0.3612925,0.3272127,0.08548596,-0.08421943,0.8337951,-0.1748019,-0.2948355,0.12848,0.175063,-0.07752112,0.1081066,0.2949556,-0.1933662,0.09194202,0.2462636,ONE
-0.3613018,0.3266392,0.0837973,-0.08705208,0.8331826,-0.1752981,-0.2941693,0.1293274,0.1750052,-0.07730035,0.108717,0.2941229,-0.1929089,0.09266976,0.2458418,ONE
-0.3622089,0.3243664,0.0859125,-0.09009633,0.8338612,-0.1698027,-0.2948651,0.1270041,0.1760777,-0.07812683,0.1062523,0.2946466,-0.1934874,0.09006212,0.2465754,ONE
-0.3621569,0.3197287,0.09802391,-0.09389645,0.8344676,-0.1660031,-0.2944843,0.124456,0.1818129,-0.0752964,0.1044001,0.2968547,-0.1915246,0.08757842,0.2508295,ONE
