pTHUMB_BONE3_X,rTHUMB_BONE3_X,pTHUMB_BONE3_Y,rTHUMB_BONE3_Y,pTHUMB_BONE3_Z,rTHUMB_BONE3_Z,pINDEX_BONE3_X,rINDEX_BONE3_X,pINDEX_BONE3_Y,rINDEX_BONE3_Y,pINDEX_BONE3_Z,rINDEX_BONE3_Z,pMIDDLE_BONE3_X,rMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,rMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,rMIDDLE_BONE3_Z,pRING_BONE3_X,rRING_BONE3_X,pRING_BONE3_Y,rRING_BONE3_Y,pRING_BONE3_Z,rRING_BONE3_Z,pPINKY_BONE3_X,rPINKY_BONE3_X,pPINKY_BONE3_Y,rPINKY_BONE3_Y,pPINKY_BONE3_Z,rPINKY_BONE3_Z,target
-0.04597235,340.0027,0.06007648,295.3514,0.04174829,299.7284,-0.02070427,6.472604,0.03703618,80.43871,-0.03188574,298.8808,-0.01478291,357.1096,0.03296638,80.24524,-0.04067314,309.4064,-0.009007454,337.5171,0.003391266,75.9363,-0.04485869,323.8167,-0.008206844,347.5695,0.0198673,79.17164,-0.04559159,313.866,THUMB
-0.03346443,344.0802,0.04956293,306.4198,0.06081247,285.2529,-0.01773357,18.07086,0.04284716,91.32063,-0.0195899,311.6714,-0.01225758,10.85386,0.03981495,85.83214,-0.02851439,321.6642,-0.01065016,353.6961,0.01286209,80.08005,-0.04056382,336.233,-0.00800705,1.384727,0.02847373,82.87908,-0.03700233,326.5452,THUMB
-0.0261941,347.5455,0.04012179,308.5876,0.06962276,276.2962,-0.0144968,20.03081,0.04679132,97.8175,-0.01131654,321.5063,-0.009871483,15.96533,0.0441215,91.31216,-0.0211761,330.5385,-0.01047421,3.668246,0.01852107,83.96246,-0.03756464,344.0484,-0.006817341,8.060988,0.03363299,86.44425,-0.03134942,334.8247,THUMB
-0.01844025,348.8824,0.03165555,313.5745,0.07764685,266.1896,-0.009634972,21.44893,0.0505209,96.16829,-0.001850009,329.5112,-0.007617474,21.2522,0.04745126,95.96069,-0.01402628,339.4189,-0.009048939,12.00572,0.02376199,84.03458,-0.03311694,351.6657,-0.004542828,15.75838,0.03740156,89.31634,-0.02576935,342.7741,THUMB
-0.01050901,345.6655,0.0303576,322.9236,0.08177686,254.2916,-0.001186371,24.59537,0.05285597,90.94044,0.005694389,333.8023,-0.004168987,26.79812,0.05097008,100.1875,-0.009067059,346.4934,-0.00571394,21.08964,0.02753258,85.49544,-0.03050566,356.1056,3.528595E-05,24.74728,0.03982484,91.81651,-0.02221155,348.2244,THUMB
0.004133224,347.1093,0.02826715,340.4267,0.0864259,244.1663,0.005592823,30.35724,0.05268359,96.1663,0.006771684,336.2569,-0.002091885,30.0562,0.05391049,106.1993,-0.006703019,350.2542,-0.004993916,28.14402,0.02950418,89.89403,-0.02941144,357.5977,0.001377583,30.46801,0.04104125,96.77623,-0.02093637,350.6461,THUMB
0.009831905,346.4017,0.0278945,344.1656,0.08601558,242.2167,0.008431911,33.18247,0.05218911,98.9109,0.005733371,335.7373,0.0001354218,32.79737,0.05404377,109.2726,-0.007472634,350.3159,-0.005752563,31.47984,0.03021121,92.52492,-0.02953899,356.774,0.0006017685,32.41669,0.04158986,99.73116,-0.02130949,350.2699,THUMB
0.02039003,345.1144,0.029953,351.4785,0.08309734,245.4581,0.007649899,33.57273,0.05280507,103.6691,0.0009874105,330.5037,-0.001393795,30.5385,0.05496764,108.1875,-0.009997368,342.5085,-0.01108646,27.04795,0.02939951,93.4813,-0.02903736,350.644,-0.002789497,29.64087,0.04167759,100.8118,-0.02296722,343.6803,THUMB
0.02179384,341.8226,0.0359726,350.2221,0.07831907,254.0474,-0.05186462,348.5804,0.05322075,138.4177,0.04251409,331.9001,-0.003118992,30.27093,0.05070412,107.9429,-0.01447558,334.8053,-0.01633072,18.91758,0.02609921,86.64421,-0.02620316,343.7,-0.006256104,25.41306,0.03825486,100.6843,-0.0247817,336.8711,THUMB
0.009282112,344.089,0.03580666,339.7962,0.07951629,261.5399,-0.06339025,338.77,0.04144287,135.5452,0.04126263,325.6499,-0.005165577,25.74804,0.04859293,102.0333,-0.01434028,333.5558,-0.01655912,13.65179,0.02390826,83.50153,-0.02733696,345.3102,-0.006867886,19.74965,0.03714013,95.8205,-0.0249089,336.7879,THUMB
-0.01332998,347.9814,0.0399673,325.3293,0.07597983,273.2357,-0.06870842,339.9508,0.03654623,124.6216,0.02499437,322.3391,-0.01601934,8.563838,0.04710007,97.14783,-0.01356125,334.0008,-0.01949835,358.9721,0.02024555,81.04097,-0.02924037,349.6565,-0.01371002,5.358429,0.03536868,90.59663,-0.02452564,338.567,THUMB
-0.04712534,345.3794,0.05314183,299.0167,0.04703224,291.8487,-0.06711149,342.4034,0.03009391,105.0661,-0.007943392,308.6331,-0.02477598,356.6218,0.03651333,84.26561,-0.02682352,322.2091,-0.01493788,347.1866,0.007591724,70.95023,-0.03698885,340.905,-0.01329565,354.5362,0.02400613,78.38055,-0.034199,328.0085,THUMB
-0.05748749,346.133,0.05641603,272.8483,0.01557732,305.5319,-0.01322365,5.251405,0.03207088,68.91457,-0.02596807,298.726,-0.01261854,356.204,0.02990699,64.88298,-0.03632665,311.2578,-0.004913807,342.2553,-6.341934E-05,55.89567,-0.03969145,330.9315,-0.003862858,349.3138,0.01708674,61.32346,-0.03937244,317.7975,THUMB
-0.06144333,343.4596,0.0559144,266.3705,0.001755238,307.2497,-0.009585857,0.4595776,0.03092408,56.4244,-0.03321338,296.593,-0.004178524,352.2596,0.02763665,52.01701,-0.04077125,309.0627,0.004776478,337.5865,-0.002027392,43.7602,-0.04020548,328.8661,0.004861832,345.1519,0.01485479,48.68877,-0.0411427,315.7042,THUMB
-0.05633593,341.9074,0.06009483,245.9018,-0.02931941,316.0031,-0.006340981,349.6337,0.02461517,43.27197,-0.04315174,291.761,0.003957272,344.2413,0.01957452,42.15883,-0.04697382,303.1093,0.01636934,334.4854,-0.01013923,42.03758,-0.0385927,317.9751,0.01358414,337.2373,0.007363081,38.66653,-0.04231966,310.0562,THUMB
-0.0324254,335.2573,0.06441391,228.3332,-0.05671668,340.3326,0.001574516,341.5744,0.01083577,42.88308,-0.05106461,269.6471,0.0105319,341.1104,0.001163125,44.9301,-0.05070758,279.0511,0.01482582,332.6664,-0.02669275,51.41842,-0.03245616,290.6652,0.01645756,333.7404,-0.01127863,45.59398,-0.04168713,284.2991,THUMB
-0.01501894,0.1824193,0.03660154,221.7144,-0.08254409,15.54358,-0.005362988,345.9245,-0.01120234,56.21046,-0.05083799,236.0364,0.0003504753,346.1418,-0.02156043,55.5467,-0.04403186,246.1942,-0.001707554,342.3699,-0.04017925,67.66171,-0.01766539,257.7036,0.003182411,340.4929,-0.03115821,60.98657,-0.0314548,250.837,THUMB
-0.01070833,351.5614,0.0378617,227.1098,-0.08296061,30.95432,-0.01086807,353.4107,-0.01300275,57.86594,-0.04632139,222.3382,-0.008970737,353.5345,-0.02312529,57.49289,-0.03845775,232.7127,-0.01380396,353.6198,-0.03869236,69.20907,-0.01077747,246.8372,-0.00784111,349.7596,-0.03215909,63.62564,-0.02532887,238.6853,THUMB
0.01846838,333.7567,0.05273426,221.8269,-0.07019854,37.36555,-0.006134987,15.64169,-0.003917217,37.2312,-0.04448748,210.2287,-0.007588863,12.76766,-0.01307225,43.89187,-0.0401783,225.9338,-0.02347708,15.37209,-0.02905369,56.66972,-0.01795816,244.8907,-0.01227999,10.36702,-0.02330112,50.57783,-0.02910495,234.59,THUMB
0.04424572,301.1411,0.06008089,204.4498,-0.05101943,57.36668,-0.005659103,33.60013,0.00358212,32.3685,-0.04365516,197.4717,-0.009729385,31.62346,-0.005408406,39.91624,-0.0404315,215.5668,-0.03267479,37.80103,-0.01574755,57.33633,-0.02196002,241.2591,-0.01853752,31.0387,-0.01385474,48.70391,-0.03134739,227.4806,THUMB
0.08109951,325.4041,0.03057706,98.74413,-0.03517199,168.0078,0.0004448891,68.16142,0.01966202,354.6129,-0.04233932,149.2131,-0.008636475,67.39449,0.01209462,12.0204,-0.0405159,178.2643,-0.03429222,79.69208,0.01559055,65.4061,-0.0220511,245.7023,-0.02105665,70.82719,0.008463502,32.06555,-0.03303719,204.0867,THUMB
0.08373117,335.7132,0.01715267,94.62686,-0.03270233,165.472,0.01999378,76.24994,0.02049029,320.9819,-0.04038334,127.4341,0.005210876,70.73723,0.01786983,319.3408,-0.04110122,134.7059,-0.02160263,85.98907,0.02419162,7.138535,-0.02583706,200.1377,-0.01063442,75.55714,0.01641309,324.1599,-0.0355432,145.3038,THUMB
0.08351564,330.8233,0.03236854,74.6114,-0.00643158,175.9887,0.02603531,87.64449,0.02831602,48.73425,-0.03338695,229.5284,0.01287794,84.01984,0.02347028,335.0407,-0.03692746,164.986,-0.01682615,75.56757,0.02279031,74.43449,-0.02720618,283.4505,-0.002418041,82.64972,0.01864243,33.64267,-0.03461504,230.202,THUMB
0.06091928,331.9643,0.04505885,27.90433,0.05036986,230.5627,0.009149551,44.81852,0.05245984,125.3248,-0.01191461,320.2866,0.001739502,50.49323,0.04519427,125.2341,-0.02163994,329.6061,-0.02547073,36.42157,0.02721608,114.2362,-0.02369273,338.25,-0.01017332,43.78619,0.03582966,118.0493,-0.02621448,330.1411,THUMB
0.03267097,337.5534,0.03827262,355.2803,0.07146192,252.4883,0.004265785,35.14006,0.05184901,116.4228,-0.005689144,323.9168,-0.003441334,36.59595,0.04866207,115.576,-0.01433349,333.3594,-0.02407551,23.82776,0.02607918,106.4157,-0.02589798,344.4576,-0.01138783,30.6508,0.03775334,108.8051,-0.02308178,335.3276,THUMB
-0.04179382,346.9621,0.05046844,296.1882,0.04833186,293.4002,-0.02468967,1.110477,0.04500961,93.33023,-0.02193546,308.6311,-0.02197647,356.3079,0.04068518,87.34776,-0.03038406,318.8641,-0.0154233,346.0533,0.009437561,74.60962,-0.03836727,335.8701,-0.01464272,351.4144,0.02664065,80.73221,-0.03648496,324.3508,THUMB
-0.04979086,338.3624,0.06461549,251.3873,-0.02446282,325.554,-0.0104847,349.7515,0.02604198,64.11082,-0.04747784,281.4506,-0.002937794,345.3367,0.01831985,65.19109,-0.05203116,291.2368,0.003958702,329.4185,-0.01160789,61.6082,-0.04202712,306.8582,0.005023479,336.9005,0.004795074,63.468,-0.0484184,296.2779,THUMB
-0.03779459,5.145011,0.03409457,236.1893,-0.06787038,5.983655,-0.01347685,338.4761,-0.002178669,67.2336,-0.05102015,246.4092,-0.005736351,342.6228,-0.01426578,66.50553,-0.04824257,255.7381,-0.002244473,337.7432,-0.03673363,76.23543,-0.02379227,267.1282,-0.0002212524,337.6734,-0.02574611,70.44044,-0.03759027,259.9904,THUMB
-0.03198671,337.2784,0.04050052,228.1487,-0.08107352,26.96787,-0.01971292,338.207,-0.01492476,74.12407,-0.0433445,227.2833,-0.0148015,341.6049,-0.02663779,72.84772,-0.03735399,236.9325,-0.009133816,342.3661,-0.04188371,83.06456,-0.00796175,248.3074,-0.008425713,338.981,-0.03531671,77.77525,-0.02402329,241.1894,THUMB
-0.01997614,13.4568,0.03786659,253.0783,-0.0694021,29.03309,-0.01695013,4.064829,-0.005860567,60.48581,-0.04378593,222.6565,-0.01576424,2.087722,-0.01697302,61.97488,-0.03878415,234.252,-0.01997232,2.31156,-0.03525865,74.23283,-0.01304066,250.2669,-0.01405287,358.1709,-0.02757263,67.68458,-0.02656138,241.2975,THUMB
0.01297951,336.5983,0.06458604,273.5422,-0.03065932,5.380814,-0.01732111,46.84365,0.01348019,62.55108,-0.04036546,215.3778,-0.02154636,42.83117,0.00352025,68.60992,-0.03891635,232.2281,-0.03944111,36.34982,-0.00818944,91.02214,-0.01637936,264.2811,-0.02731323,38.93895,-0.007137179,76.85455,-0.0294714,244.4593,THUMB
0.05238056,290.9288,0.06275618,44.96104,-0.01894331,249.5601,-0.02122307,59.11927,0.02650607,113.0224,-0.03631687,249.8758,-0.02750349,56.46113,0.01661479,107.4437,-0.03333521,255.7556,-0.04888725,31.25162,0.0148623,140.674,0.002602577,296.4037,-0.03543949,54.0584,0.006487966,115.0151,-0.02259254,267.2291,THUMB
0.0393796,318.5899,0.06120539,332.7198,0.01883876,303.8356,-0.01595306,43.76575,0.03611279,120.1547,-0.0321933,272.9139,-0.02334404,46.15263,0.02451384,118.2933,-0.03414297,281.1417,-0.06420135,355.0084,0.01419687,150.4458,0.008452296,304.0315,-0.0326643,36.9969,0.01464581,123.9746,-0.02861989,290.6992,THUMB
-0.002882004,311.3228,0.08451462,311.2806,0.02002692,308.6922,-0.0197587,16.5913,0.03945112,99.56483,-0.02792788,282.2611,-0.02164268,20.3903,0.02767825,96.72864,-0.03418756,290.7533,-0.03965378,353.5093,-0.00220561,101.6194,-0.02608526,308.909,-0.0247345,12.19064,0.01266861,97.23381,-0.03531504,297.0749,THUMB
-0.04306936,346.0385,0.06166077,245.0687,-0.04047608,343.1426,-0.01993275,348.3392,0.02152061,69.40523,-0.04454422,271.8335,-0.01221037,352.8713,0.009562969,64.96542,-0.04601216,281.6509,-0.006196022,344.8823,-0.02155018,66.85997,-0.03416991,297.4485,-0.006948471,345.3366,-0.005167723,65.87093,-0.04270101,287.9265,THUMB
-0.0355258,4.118936,0.03752923,234.1729,-0.07001805,5.07813,-0.01683712,341.7098,0.0002474785,66.703,-0.04980421,248.7988,-0.008560181,344.9613,-0.01157379,63.0976,-0.04620039,258.8856,-0.002066612,342.5733,-0.03555751,68.35706,-0.02222419,271.7601,-0.002818108,339.0268,-0.02344573,66.35987,-0.03623939,264.1953,THUMB
-0.03027344,6.143085,0.04865658,251.5465,-0.06590879,20.14033,-0.02353525,1.409618,-0.003079891,70.84151,-0.0434866,232.2947,-0.0201335,359.8613,-0.01484108,71.58852,-0.03982818,243.2383,-0.01744699,356.9517,-0.0357995,80.93215,-0.01453233,258.3129,-0.0156045,354.5108,-0.02638221,76.01159,-0.02884698,249.7568,THUMB
0.05469751,306.424,0.03890622,276.4387,-0.04107857,7.829852,-0.01079559,69.56371,0.01949668,9.804742,-0.04048085,151.6239,-0.01875257,70.34081,0.01348341,33.39997,-0.03832126,187.0672,-0.0391016,78.20654,0.01216078,92.84035,-0.0146836,259.9237,-0.02833796,69.98611,0.007739305,53.50573,-0.02727532,212.8965,THUMB
0.06621027,323.3695,0.04291523,107.271,-0.05145359,188.8827,-0.0106287,84.82722,0.03185666,111.3221,-0.03335547,247.6322,-0.021492,83.76949,0.0255338,104.6402,-0.03001738,251.6121,-0.03908253,70.91039,0.01922166,164.9374,-0.005007029,326.0451,-0.0305438,77.46194,0.01780832,124.2528,-0.01989698,277.74,THUMB
0.04237032,298.4601,0.07066536,78.04147,-0.02296662,230.929,-0.02538967,48.55451,0.03199756,130.6567,-0.02784562,261.329,-0.03360605,51.1675,0.0217241,128.1044,-0.02445912,268.7764,-0.05889702,10.25078,0.02259314,174.6932,0.02077579,308.0213,-0.03914928,43.48983,0.01129341,136.0836,-0.01561904,280.9842,THUMB
-0.03489065,338.0887,0.06436157,277.321,-0.02848911,6.473323,-0.05547571,25.82595,0.01898742,120.3274,-0.03579366,251.4036,-0.05702066,17.31821,0.00775075,108.9574,-0.0314455,256.7299,-0.07833815,356.6003,-0.02386618,189.3074,0.003454804,267.3398,-0.05390215,9.676497,-0.009383678,114.405,-0.02253902,262.4427,THUMB
-0.04741859,350.4614,0.01966596,248.6712,-0.0696857,44.19944,-0.1115303,39.80687,-0.002943993,250.597,-0.01734841,324.763,-0.1198182,26.13987,-0.01409054,258.9686,0.003484726,318.7807,-0.07596874,38.60812,-0.03888202,235.5229,0.03930449,285.3771,-0.1025281,45.65772,-0.02909017,224.8163,0.02017057,291.7604,THUMB
-0.03366518,352.1348,0.01243627,235.1601,-0.08278441,50.08188,-0.09155798,69.69339,-0.02465284,179.2018,-0.03916383,273.3871,-0.09204626,43.0688,-0.03357971,119.5898,-0.02764654,223.348,-0.07390499,45.9154,-0.04076409,208.7954,0.02308965,276.6592,-0.09521675,51.14542,-0.03876138,214.7972,-0.002979875,295.0287,THUMB
-0.003229141,9.328928,0.01434672,238.9749,-0.0814085,47.01029,-0.01443958,20.43243,-0.02500522,50.58944,-0.05055833,204.4557,-0.01193237,4.223753,-0.0288049,54.65235,-0.03819299,216.4907,-0.05435753,30.01265,-0.03616965,105.1918,-0.02639866,244.7993,-0.04579306,32.53784,-0.04146028,87.76411,-0.05022275,231.5685,THUMB
0.04555273,307.9652,0.04442656,191.3288,-0.06018066,71.78257,-0.0002808571,28.56245,0.001524925,20.30558,-0.0397675,183.9975,-0.006456852,33.31236,-0.007679701,27.48636,-0.03813267,202.0372,-0.04200029,56.44601,-0.0007400513,101.7759,-0.04537463,274.5364,-0.01608229,30.02455,-0.0146184,32.51796,-0.02804565,212.5263,THUMB
0.08407116,344.8765,0.007652044,100.8831,-0.03989601,160.261,0.008559227,76.62357,0.01535332,351.048,-0.05205679,147.2202,-0.006842136,64.3151,0.009241104,341.5988,-0.04545307,146.2348,-0.0310154,63.72924,0.01470602,185.1783,-0.03254747,5.333871,-0.01946449,63.9593,0.006168604,358.5205,-0.03427124,168.2376,THUMB
0.07613993,347.3593,0.03636301,103.6971,-0.03935456,189.5277,-0.01068783,70.90962,0.03198898,129.1393,-0.04135454,271.6021,-0.0188818,72.37639,0.01955235,96.58687,-0.03626442,249.9731,-0.03653431,59.14054,0.01325071,123.6457,-0.01182902,292.6121,-0.02671909,65.94859,0.01099288,102.3899,-0.0250268,262.1515,THUMB
0.03399706,296.5007,0.07996047,13.68559,0.008500099,272.4433,-0.01956797,32.26802,0.03283739,106.2035,-0.03225589,264.3917,-0.02481747,35.30035,0.02019417,102.1881,-0.03388619,271.4517,-0.0428071,12.66704,-7.987022E-05,102.2844,-0.01216817,293.9534,-0.03032589,27.75155,0.006987453,107.8168,-0.03034186,280.9462,THUMB
-0.02242422,316.8647,0.08609509,267.0553,-0.006320238,329.747,-0.01105928,4.961859,0.03080559,68.76849,-0.03887224,274.1041,-0.007921696,8.670959,0.01796484,66.58968,-0.04263175,283.0648,-0.01272964,349.0048,-0.01056612,64.64804,-0.03590035,303.666,-0.006222248,1.031845,0.002735019,67.87814,-0.04211473,289.7198,THUMB
-0.02956629,332.5096,0.06858611,233.5048,-0.04827118,343.5469,-0.003612995,353.6717,0.01691675,51.77647,-0.04820609,267.6846,0.002488136,352.2904,0.00620985,52.11613,-0.04907846,278.0327,0.00279665,334.9968,-0.0222156,57.76234,-0.03632522,293.233,0.005910397,342.9564,-0.00790596,55.02723,-0.0442555,283.4893,THUMB
-0.0190773,331.2441,0.06350768,223.4683,-0.06763518,1.084683,-0.004973888,351.5854,0.00267148,52.07489,-0.04927528,252.0191,0.0003142357,350.5682,-0.00863409,51.0266,-0.04669464,262.6244,0.0004358292,342.2118,-0.03381324,63.7896,-0.02724516,275.1339,0.00380373,343.9121,-0.02121758,55.49774,-0.03725922,268.0507,THUMB
0.00177002,317.6051,0.07460666,212.7756,-0.06356311,9.851182,0.0001134872,5.363595,0.0008524656,43.9325,-0.04873681,244.2205,0.004306793,357.2178,-0.008582234,44.58935,-0.04560375,256.9172,-0.001787186,352.1036,-0.03390515,57.67059,-0.02690053,270.7744,0.004887581,351.1175,-0.02144086,49.14635,-0.0362103,263.0649,THUMB
0.04423046,283.2091,0.08589566,132.5513,-0.0277729,84.71371,0.009318829,33.30583,0.0120759,35.9679,-0.04889131,238.1272,0.009453773,24.2666,0.001612186,41.14823,-0.04906416,252.7053,-0.007710457,17.93981,-0.02324796,54.60777,-0.03817558,271.8254,0.003997803,17.73362,-0.01254082,46.52371,-0.04372883,260.4124,THUMB
0.06125402,295.1082,0.07519376,71.79981,-0.0051682,153.2264,0.0147233,50.05133,0.0247066,40.37971,-0.04215288,239.2326,0.009701252,48.97911,0.01334929,40.4914,-0.04567242,249.6688,-0.01345778,42.48137,-0.008258581,55.20039,-0.04054022,275.1744,0.0008435249,42.63802,-0.0002155304,46.48951,-0.04367161,260.1349,THUMB
0.06198263,297.9386,0.07221258,58.5033,0.005241156,172.3446,0.01485968,57.73865,0.03534937,66.24786,-0.03951073,262.6934,0.01118851,53.82331,0.02234828,54.28539,-0.04214287,263.369,-0.01378393,43.18189,0.001680374,59.74248,-0.03809261,284.2677,0.00115633,47.60796,0.008605242,54.11556,-0.04124355,269.3511,THUMB
0.06287384,303.352,0.06830466,46.96247,0.01784074,186.2026,0.01085663,52.55831,0.0522753,120.8475,-0.0422473,312.1202,0.01236296,58.29375,0.02809441,70.31993,-0.04170966,279.173,-0.01209831,43.37175,0.006958008,61.64309,-0.03645205,290.2595,0.00272274,51.6637,0.01280212,59.5884,-0.04012728,276.4436,THUMB
0.05039644,306.8568,0.06973898,23.6317,0.03674996,210.2754,0.003240585,31.08602,0.06514966,133.9289,-0.03805304,324.5554,0.01083088,50.39751,0.03684604,87.97321,-0.03996038,300.9746,-0.009303093,35.89676,0.01060045,67.42132,-0.03622341,303.8336,0.004710197,47.48558,0.0174787,70.25504,-0.03919673,293.0553,THUMB
0.0188055,311.9323,0.0723815,347.0327,0.05140436,246.5789,-0.003529072,25.20474,0.05932486,115.9576,-0.02913189,316.3745,0.005496979,31.78178,0.04303706,91.98933,-0.03487945,313.101,-0.00784111,20.75622,0.01312733,72.76387,-0.03647161,320.1,0.004590988,31.05493,0.02365649,78.62071,-0.03691387,311.0756,THUMB
-0.02477741,325.2794,0.07096684,307.0847,0.04653442,283.0877,-0.01258087,15.87094,0.04625154,91.10712,-0.02643931,305.823,-0.007800102,7.153497,0.042629,83.95511,-0.03478301,314.3612,-0.008020878,353.7369,0.01127172,71.68963,-0.03956401,328.7443,-0.0013237,2.930274,0.02663529,76.42224,-0.03816521,318.3569,THUMB
-0.0397768,325.0099,0.07887816,280.0793,0.009708881,313.6717,-0.01591825,0.6368566,0.03424358,70.54,-0.03373933,287.5891,-0.01346922,358.1145,0.02592731,76.12405,-0.04341388,297.5768,-0.009690762,342.3816,-0.005419612,74.88666,-0.04148579,313.1993,-0.007255077,349.3591,0.01157689,75.35094,-0.04469728,302.959,THUMB
-0.03655052,327.38,0.07448924,253.4934,-0.0276413,339.7473,-0.009479523,356.1849,0.02159703,59.61874,-0.04288125,269.2595,-0.006144047,356.1749,0.01022398,62.65123,-0.04670191,279.2393,-0.006185055,343.0876,-0.02002323,69.43688,-0.03679633,294.4146,-0.002852917,348.2874,-0.00459826,66.43835,-0.04409099,284.7736,THUMB
-0.03907156,341.9896,0.04635394,239.2231,-0.06664991,12.94677,-0.0159421,346.9538,-0.005176425,66.49614,-0.04477954,240.2275,-0.01265621,344.3786,-0.01555789,68.98254,-0.04240131,251.1904,-0.009356976,342.2342,-0.03814232,81.08167,-0.0180428,262.8268,-0.008332253,339.9852,-0.02737272,75.12609,-0.03224182,255.655,THUMB
-0.02794647,343.6729,0.02986443,230.5425,-0.08371198,40.74294,-0.02037811,350.0407,-0.0204525,72.64893,-0.03915513,212.4834,-0.01793575,349.1584,-0.02957273,74.18661,-0.03164804,223.16,-0.01687622,353.0753,-0.04045725,86.05831,-0.000890255,235.9869,-0.01448822,347.8338,-0.03682828,80.43716,-0.01731169,228.0206,THUMB
0.001715183,337.8465,0.03258717,217.2586,-0.08614397,50.2483,-0.01478767,6.799525,-0.01648068,53.20018,-0.04267001,204.4332,-0.01495218,3.888538,-0.02518749,57.4799,-0.03535533,216.9835,-0.02424526,7.287508,-0.03467309,69.74076,-0.006458282,233.5019,-0.01621723,1.566711,-0.03208041,64.22388,-0.02095771,224.0802,THUMB
0.02793503,340.7265,0.03521836,226.9134,-0.06619906,45.08486,-0.0002961159,27.48636,-0.002511263,21.69044,-0.04550576,191.631,-0.004899025,27.00705,-0.01212358,30.66835,-0.04234946,209.5402,-0.02757072,30.66513,-0.02110791,42.76741,-0.02213967,231.1647,-0.01360703,25.07184,-0.02011991,37.7203,-0.03120482,219.7092,THUMB
0.06100416,296.205,0.03354943,151.2913,-0.05102205,122.4944,-0.0004224777,57.311,0.01289177,1.944527,-0.04424071,153.2881,-0.01073694,59.14701,0.006713152,9.666118,-0.04216027,172.2604,-0.03453875,70.88237,0.007439852,28.25151,-0.02226305,204.9113,-0.02246809,61.69855,0.002147436,22.58474,-0.03249621,190.5903,THUMB
0.08066559,325.81,0.03154171,95.00148,-0.03314018,169.9766,0.01103926,78.72705,0.02579629,359.595,-0.03953838,161.6278,-0.002813339,75.87175,0.02010214,348.3015,-0.03965783,159.8444,-0.02992725,85.93345,0.01716626,43.54269,-0.02373099,230.2957,-0.01643848,78.27048,0.01433074,16.44369,-0.03334332,194.3441,THUMB
0.07324886,317.6283,0.05436003,66.55576,-0.0004065037,198.0314,0.01050472,67.38757,0.03532541,95.15889,-0.03173614,269.7141,-0.0008215904,71.21717,0.02728236,87.60625,-0.03464198,271.6822,-0.0310564,54.8657,0.0210973,112.2064,-0.02292156,311.4504,-0.01370764,64.64513,0.01914573,93.63309,-0.03189063,284.2451,THUMB
0.04965067,313.6246,0.06864274,26.51338,0.03558183,229.0712,0.003822327,45.10871,0.04606926,98.54945,-0.02414131,291.7139,-0.001490116,50.01094,0.03482425,95.15176,-0.0314784,298.416,-0.02489185,31.81501,0.01470256,97.25405,-0.03119969,317.1925,-0.01015949,42.77794,0.02206457,92.94463,-0.03397942,303.336,THUMB
-0.0001783371,326.6132,0.0641712,335.1049,0.06527185,263.82,-0.008086205,19.1471,0.05177557,87.04211,-0.01523256,308.8896,-0.004699707,24.64934,0.04222417,85.16647,-0.02544904,317.6581,-0.01246643,8.760187,0.01513815,72.75016,-0.03503799,332.0541,-0.003625393,19.39218,0.02778745,79.41833,-0.032763,321.472,THUMB
-0.02542162,330.0755,0.06270766,313.5055,0.06015539,268.6711,-0.01083994,13.78312,0.05303311,84.03628,-0.01862574,315.3802,-0.004651546,12.28243,0.04782546,77.90757,-0.02727175,323.9443,-0.004080296,1.696488,0.0179143,66.7438,-0.03910685,337.1786,0.0008358955,9.868222,0.0330385,73.78493,-0.03554678,327.6933,THUMB
-0.01716089,323.2744,0.06876957,319.1964,0.05901456,257.4687,-0.00468874,20.41872,0.05597937,90.41898,-0.02081561,319.2856,0.0006680489,16.84108,0.05173528,83.66055,-0.03028083,326.3026,-8.392334E-05,6.146156,0.02079105,72.11047,-0.04190135,336.3009,0.00552702,13.40118,0.03661752,76.95036,-0.03805637,328.3112,THUMB
-0.001094818,314.762,0.07093096,331.8625,0.05848408,219.198,0.01805019,356.473,0.07640803,105.5299,-0.02053857,336.037,0.02469873,351.7612,0.07267058,92.37931,-0.03033423,333.5944,0.01855755,357.8878,0.03468478,62.64772,-0.04146934,331.9514,0.02933836,351.4711,0.05235457,85.56434,-0.03763318,333.0585,THUMB
0.04170179,288.9497,0.07631528,23.24892,0.02855921,168.2731,0.03178835,7.950334,0.07194281,121.7213,-0.05277681,325.6931,0.0427742,41.80685,0.03915358,66.41216,-0.04801583,301.1389,0.02056456,24.67337,0.008517146,43.43954,-0.04814792,296.1623,0.03960896,23.75499,0.01924682,78.19356,-0.05000782,306.8708,THUMB
0.0540204,289.8393,0.07341325,114.9911,-0.02484941,102.9676,0.01490545,31.45116,0.02008903,37.13846,-0.0506444,236.5832,0.01430178,25.75857,0.003711224,25.80766,-0.04340816,241.3355,-0.007758141,15.65935,-0.01569819,36.89012,-0.03477097,265.2093,0.006075382,20.45734,-0.009608507,29.43349,-0.03773665,250.0228,THUMB
