THUMB_INDEX_ANGLE,THUMB_DIST,INDEX_MIDDLE_ANGLE,INDEX_DIST,MIDDLE_RING_ANGLE,MIDDLE_DIST,RING_PINKY_ANGLE,RING_DIST,PINKY_DIST,target
0.3034008,0.07034718,0.7055241,0.06548061,0.6821847,0.1050168,0.3837157,0.08889106,0.09985464,COOL
0.2959805,0.07019067,0.7120945,0.06499217,0.680308,0.1050104,0.3832095,0.08890375,0.09985255,COOL
0.2903824,0.0700034,0.7067828,0.06498326,0.675666,0.1050127,0.3812565,0.08876187,0.09974524,COOL
0.2837463,0.06954352,0.6762716,0.0661078,0.6713982,0.104895,0.3784452,0.08837605,0.09943095,COOL
0.2832781,0.06920396,0.6395282,0.0666318,0.6484578,0.1044442,0.3672737,0.08735645,0.09862757,COOL
0.2950777,0.06882976,0.5659314,0.07009882,0.6462319,0.1039612,0.363609,0.08616532,0.09788564,COOL
0.3019997,0.06849558,0.5341619,0.07250232,0.6535686,0.1038311,0.3648818,0.08552466,0.0975512,COOL
0.3042702,0.06870278,0.6163242,0.06986255,0.6457112,0.104317,0.3595526,0.08582224,0.09797141,COOL
0.3042702,0.06870278,0.6163242,0.06986255,0.6457112,0.104317,0.3595526,0.08582224,0.09797141,COOL
0.3042702,0.06870278,0.6163242,0.06986255,0.6457112,0.104317,0.3595526,0.08582224,0.09797141,COOL
