THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
57.79184,17.44873,21.31682,25.828,THUMB
62.14632,12.49812,20.73919,34.02342,THUMB
50.25661,12.64157,25.76601,28.80124,THUMB
50.33384,16.65182,23.23083,25.19796,THUMB
50.49595,15.26654,23.40506,24.93282,THUMB
53.72028,14.40502,22.28082,26.65528,THUMB
42.19592,14.30708,21.93432,26.55829,THUMB
36.30599,16.07405,21.39008,25.10615,THUMB
44.06107,15.15417,21.37255,24.85915,THUMB
38.60636,17.69353,21.95818,24.34577,THUMB
32.93277,17.44335,24.09355,26.52813,THUMB
52.30787,16.40255,19.22996,23.76346,THUMB
67.91494,10.57916,15.69102,19.19022,THUMB
63.26175,12.65738,16.25235,21.33982,THUMB
65.44522,12.90786,16.20942,23.15822,THUMB
72.2313,11.37709,16.6803,23.56384,THUMB
75.93459,10.62542,16.35201,24.05859,THUMB
77.90781,10.17873,16.61073,24.36809,THUMB
78.49809,9.815881,17.06517,24.44926,THUMB
77.09837,10.36694,16.98532,23.76681,THUMB
76.9254,10.1628,17.15208,24.65024,THUMB
73.57229,12.32171,17.29409,25.09276,THUMB
73.41017,12.07331,17.41497,25.23724,THUMB
73.11381,11.79222,17.72868,25.13445,THUMB
72.10446,12.22032,17.89073,24.76816,THUMB
70.95626,12.59072,17.93798,24.38458,THUMB
68.18359,13.29007,17.78704,23.28029,THUMB
64.408,14.4444,18.74497,24.21703,THUMB
62.78049,15.26442,19.72444,24.59206,THUMB
65.20921,13.8951,20.06499,24.12292,THUMB
70.19721,11.67435,18.8526,24.34269,THUMB
71.65425,11.36035,18.40764,25.64799,THUMB
68.35798,12.30939,19.56178,26.43807,THUMB
65.41995,12.36614,20.8234,26.67196,THUMB
64.1574,12.13765,21.39264,26.37567,THUMB
62.28468,12.46981,21.86419,26.49017,THUMB
58.6135,13.59296,23.25042,26.95524,THUMB
57.36338,14.46492,24.17396,27.28529,THUMB
56.03275,14.75608,24.16301,27.83793,THUMB
54.188,14.83226,23.88032,28.03419,THUMB
54.24047,15.0768,22.62012,28.51153,THUMB
55.80018,15.77218,21.3339,27.67478,THUMB
60.36954,16.3367,19.93159,25.93408,THUMB
66.74967,15.3847,19.5406,23.72667,THUMB
65.77258,14.60903,18.08247,23.10109,THUMB
62.50434,14.14404,17.37949,22.85692,THUMB
58.12389,13.31033,16.63908,21.8767,THUMB
59.80625,12.64397,16.41799,21.09629,THUMB
61.98624,12.42078,16.93037,21.22866,THUMB
62.38909,12.43869,17.19509,21.15708,THUMB
62.28461,12.39292,17.15904,20.90069,THUMB
61.56741,12.36494,16.75706,20.23589,THUMB
60.52605,12.69487,16.72273,20.12126,THUMB
59.36546,12.97076,16.85728,20.1757,THUMB
59.4307,13.05135,16.88191,20.23876,THUMB
60.07181,13.14457,16.52497,20.12632,THUMB
60.99611,12.94734,16.5597,20.41311,THUMB
60.27878,12.35954,16.55556,21.12759,THUMB
59.94174,12.05859,17.01645,21.5968,THUMB
60.88392,11.27295,17.44826,20.98254,THUMB
62.13339,10.72864,17.37213,20.31455,THUMB
64.52141,10.51691,17.78998,20.29437,THUMB
64.22589,10.63497,19.19158,21.46412,THUMB
64.67638,11.22904,19.88832,22.18878,THUMB
63.00486,13.73894,21.80258,24.12808,THUMB
64.6403,15.19619,24.9486,24.50002,THUMB
69.27705,20.81329,27.30733,25.08666,THUMB
65.20687,20.48557,24.61268,26.00109,THUMB
52.88928,16.74271,23.33366,26.41445,THUMB
48.27449,16.16068,23.52835,26.49072,THUMB
50.54303,15.86173,23.9296,26.26509,THUMB
52.12223,15.19123,23.30743,26.40588,THUMB
50.85636,15.64661,22.97478,26.68384,THUMB
49.81602,16.48698,22.61054,27.03063,THUMB
47.94497,16.3363,22.0437,27.59937,THUMB
47.25584,15.67047,22.27936,27.78105,THUMB
44.45636,14.68299,22.40095,27.51308,THUMB
43.51771,14.35903,22.40801,27.20801,THUMB
43.98322,14.47572,22.61194,26.71143,THUMB
45.86972,14.89847,23.24006,26.29189,THUMB
47.8151,15.36327,23.58897,26.73763,THUMB
48.77665,16.09371,23.29944,26.97325,THUMB
48.40034,16.03675,23.42122,27.48149,THUMB
45.94954,15.71256,23.08561,28.53288,THUMB
40.84156,15.82191,23.50152,28.34249,THUMB
35.34998,14.89696,23.34712,28.90577,THUMB
32.95916,15.33382,22.66215,29.48621,THUMB
32.90369,16.77877,22.2451,29.16625,THUMB
37.55348,17.76502,22.91284,27.97234,THUMB
47.1836,16.35183,25.72806,25.52561,THUMB
57.16861,17.69423,26.7195,25.22103,THUMB
61.45919,20.87076,28.16472,25.32218,THUMB
59.21496,21.55398,28.39762,27.42005,THUMB
61.95261,19.91,27.72446,28.39565,THUMB
75.14314,13.64579,27.82595,24.98051,THUMB
76.85307,13.49405,23.65445,24.94689,THUMB
59.48543,17.207,21.1029,25.71918,THUMB
50.14122,18.94808,19.41128,26.2437,THUMB
50.71024,17.46838,19.15425,25.21556,THUMB
52.33495,15.50096,20.05178,25.49602,THUMB
54.35003,13.8938,21.0305,27.04952,THUMB
54.58543,12.40499,21.72236,28.93615,THUMB
56.05577,11.72866,21.14627,27.58163,THUMB
59.79873,10.33293,19.59796,24.88061,THUMB
62.97301,11.32983,17.54523,23.07987,THUMB
63.09581,14.9355,17.31031,23.36608,THUMB
62.06171,16.08142,17.28912,24.09712,THUMB
61.26926,16.78857,17.65077,24.82954,THUMB
62.07824,17.13495,18.13602,25.15014,THUMB
62.65738,16.38555,17.88028,25.04996,THUMB
64.43473,14.29851,18.18803,25.53088,THUMB
63.8177,13.35032,17.85497,22.82891,THUMB
63.59871,11.9971,16.45364,20.68064,THUMB
61.0006,11.24987,16.01034,19.49789,THUMB
57.98913,11.90319,16.02798,20.12418,THUMB
51.66619,12.6489,16.71465,22.07981,THUMB
40.34638,16.58499,19.96093,25.00528,THUMB
37.45875,17.42779,21.94526,27.25847,THUMB
34.76959,18.29645,23.3521,28.67532,THUMB
32.26681,19.20924,23.18952,27.78277,THUMB
34.1295,17.63354,23.26958,28.31469,THUMB
39.30668,17.00957,24.00372,27.98906,THUMB
40.41521,16.86028,24.07542,27.67951,THUMB
40.15914,16.58295,24.156,27.57899,THUMB
38.6018,16.72984,24.33423,27.11442,THUMB
37.40242,16.78059,24.22585,27.10665,THUMB
36.85483,16.93044,23.4892,26.33851,THUMB
42.05939,17.18316,23.57303,25.26189,THUMB
52.78365,17.24425,25.07006,24.8683,THUMB
61.7888,18.10215,26.64606,25.92585,THUMB
62.46263,19.48471,27.95305,27.84107,THUMB
64.46904,18.33931,27.44719,29.33073,THUMB
74.78197,16.13332,24.77434,25.86661,THUMB
81.64253,13.8398,22.95262,25.74826,THUMB
81.88263,13.85864,22.31574,25.37029,THUMB
71.95152,15.20029,23.21137,24.53003,THUMB
59.23487,17.10418,21.7775,24.42666,THUMB
53.91484,15.61783,20.36751,23.69082,THUMB
52.1101,14.50527,19.72819,24.04595,THUMB
53.0378,13.74977,20.11106,25.00567,THUMB
54.08696,13.96318,22.75812,27.21926,THUMB
54.60285,13.88031,23.79912,29.79522,THUMB
55.06898,14.08369,23.51116,30.59731,THUMB
56.81907,14.47992,22.46307,30.20431,THUMB
59.14386,13.29588,21.02207,27.57443,THUMB
60.27604,12.72469,19.93622,26.63692,THUMB
62.41206,12.51856,17.4323,24.15361,THUMB
60.75456,14.38629,17.67752,24.04292,THUMB
60.68766,15.45256,18.10196,25.03551,THUMB
59.12114,15.9776,18.0598,25.76789,THUMB
61.27519,13.68338,17.33767,24.6361,THUMB
61.90813,11.94276,17.54016,22.11012,THUMB
