THUMB_INDEX_ANGLE,THUMB_DIST,INDEX_MIDDLE_ANGLE,INDEX_DIST,MIDDLE_RING_ANGLE,MIDDLE_DIST,RING_PINKY_ANGLE,RING_DIST,PINKY_DIST,target
41.8087,0.07341751,16.80379,0.117312,62.39744,0.1215028,19.84705,0.04846986,0.04259581,TWO
41.69755,0.07350934,16.82763,0.1173308,62.61963,0.1214999,19.93147,0.04823985,0.04243742,TWO
41.5905,0.07361493,16.81309,0.1173284,62.67305,0.1214827,19.96209,0.04820887,0.04239336,TWO
41.27519,0.07375566,16.6525,0.117308,62.95682,0.1214597,20.1271,0.04790684,0.0421822,TWO
40.97492,0.07389072,16.42209,0.1172934,63.14382,0.1214733,20.23671,0.04768794,0.04205853,TWO
40.57275,0.07404003,16.24182,0.1172678,63.38163,0.1214994,20.24257,0.04764193,0.04201052,TWO
40.40343,0.07407949,16.21474,0.1172543,63.34666,0.1215159,20.22873,0.04763767,0.04202821,TWO
40.40329,0.07404769,16.15225,0.117224,63.12671,0.1215199,20.21699,0.04766851,0.04206363,TWO
40.3307,0.07412031,16.26188,0.1172299,62.90604,0.1215224,20.09796,0.04792215,0.04219567,TWO
40.50029,0.07405119,16.33826,0.1172395,62.71238,0.1215153,20.04477,0.0481048,0.04228964,TWO
40.78149,0.07389963,16.40381,0.1172736,62.79671,0.1215127,20.01965,0.0481567,0.04230801,TWO
41.1301,0.07367385,16.36869,0.1172685,62.93395,0.121516,20.06383,0.04798407,0.04224993,TWO
41.35993,0.07357873,16.35901,0.1172707,62.92431,0.1215242,19.99693,0.04808223,0.04233649,TWO
41.35269,0.07361291,16.27352,0.1172647,62.98491,0.1215343,19.98804,0.04813615,0.04234271,TWO
40.83443,0.07389124,16.26989,0.1172658,63.012,0.1215155,20.04468,0.04813215,0.0422623,TWO
40.67156,0.073934,16.23679,0.1172379,62.68011,0.121502,20.06188,0.04821815,0.04230757,TWO
40.78469,0.0738642,16.22871,0.1172274,62.41488,0.1215065,20.01149,0.04836766,0.04244949,TWO
40.87842,0.07379602,16.22643,0.1172211,62.17718,0.1215236,19.88013,0.04859982,0.04267462,TWO
40.88091,0.07379239,16.27656,0.117227,62.09696,0.1215236,19.81736,0.04868915,0.0427548,TWO
41.09505,0.07368951,16.1878,0.1172244,62.28986,0.1215362,19.88275,0.04846608,0.04265705,TWO
41.24654,0.07358769,16.19468,0.1172286,62.30708,0.1215526,19.84516,0.0485001,0.04271787,TWO
41.56485,0.07347302,16.3253,0.1172429,62.06709,0.1215684,19.62967,0.04887155,0.04300907,TWO
41.62358,0.0734048,16.33531,0.1172348,62.18251,0.1215661,19.69081,0.04870804,0.04288062,TWO
41.54079,0.07349979,16.37679,0.1172571,62.55836,0.1215636,19.84896,0.04838523,0.04260883,TWO
41.57146,0.07354496,16.45724,0.1172686,62.61584,0.1215613,19.84613,0.04837184,0.04258585,TWO
41.52176,0.07356827,16.42804,0.1172721,62.62777,0.1215633,19.80552,0.04843466,0.04263506,TWO
41.48087,0.07356945,16.40599,0.1172734,62.63197,0.1215596,19.77132,0.04846515,0.04268252,TWO
41.21457,0.07366324,16.36304,0.1172796,62.64091,0.121564,19.75401,0.04853522,0.04271927,TWO
41.08494,0.07367332,16.22563,0.1172475,62.59954,0.1215555,19.81888,0.04842883,0.04266049,TWO
41.27607,0.0735785,16.20752,0.1172389,62.60198,0.1215547,19.81319,0.04839381,0.04267042,TWO
41.61226,0.07346565,16.22045,0.1172357,62.75794,0.1215477,19.91367,0.04821767,0.04253332,TWO
41.82137,0.07340467,16.31858,0.117247,62.76838,0.1215437,20.01279,0.04805878,0.04241036,TWO
41.76779,0.07340651,16.32434,0.1172532,62.71516,0.121555,20.05047,0.04800453,0.04239112,TWO
41.44905,0.07349201,16.3005,0.1172539,62.47211,0.1215519,20.05144,0.04807283,0.04243817,TWO
41.23116,0.07351448,16.23907,0.1172451,62.49279,0.121554,20.12697,0.04796772,0.04236178,TWO
41.2593,0.07347906,16.15506,0.1172278,62.6728,0.1215491,20.19274,0.04782082,0.04228424,TWO
41.48971,0.07344703,16.07051,0.1172003,62.84812,0.1215321,20.24435,0.04770211,0.04224008,TWO
41.6927,0.07343496,16.01801,0.1171986,63.03913,0.1215313,20.31981,0.04757258,0.04213865,TWO
41.8486,0.073382,16.09961,0.1172051,62.97761,0.1215442,20.26375,0.04763187,0.0421919,TWO
41.95025,0.07335013,16.16128,0.1172224,62.91937,0.1215621,20.19044,0.04772882,0.04227073,TWO
41.9443,0.07331834,16.13757,0.1172108,62.74389,0.1215706,20.1642,0.04779367,0.0423002,TWO
41.90503,0.07331918,16.11638,0.1172005,62.54841,0.1215638,20.14119,0.04789481,0.04232156,TWO
42.16119,0.07324777,16.06588,0.1171781,62.70726,0.1215533,20.30833,0.0474654,0.04209455,TWO
42.25216,0.07327193,16.10991,0.1172031,62.94034,0.1215428,20.39548,0.047277,0.04198654,TWO
42.27539,0.0732609,16.16144,0.1172068,62.98421,0.121528,20.43347,0.04720167,0.04195276,TWO
42.21088,0.07325282,16.21593,0.1171838,62.75714,0.1215129,20.28953,0.04752893,0.04213275,TWO
42.0404,0.0732866,16.16128,0.1171551,62.67733,0.1215031,20.31425,0.04757751,0.04211836,TWO
41.87606,0.07335793,16.06803,0.1171285,62.70828,0.1214867,20.4724,0.04732482,0.04194622,TWO
41.50383,0.0734993,15.91809,0.1171119,62.95914,0.1214759,20.67454,0.04690715,0.04169892,TWO
41.23743,0.073545,15.82983,0.1170813,63.0602,0.121461,20.74624,0.04671043,0.0415795,TWO
41.16599,0.07356177,15.76536,0.1170588,63.13986,0.1214466,20.80198,0.04663087,0.04151592,TWO
41.09192,0.07361669,15.67567,0.1170687,63.09522,0.1214542,20.84189,0.04655927,0.04149918,TWO
41.04422,0.07365271,15.72875,0.1171017,63.00198,0.1214647,20.82614,0.04660347,0.04152945,TWO
40.99084,0.073652,15.8028,0.1171209,62.87397,0.1214654,20.78649,0.04670029,0.04157463,TWO
41.14308,0.07355853,15.78664,0.1171008,62.9224,0.1214456,20.91146,0.04646209,0.04142757,TWO
41.13209,0.07352403,15.83507,0.1171032,62.81427,0.1214471,20.88529,0.04651719,0.04146565,TWO
41.18708,0.07352865,15.75511,0.1170821,62.64129,0.1214597,20.73479,0.04677671,0.04166253,TWO
41.26237,0.07350849,15.74457,0.1170861,62.44226,0.1214801,20.48563,0.04727422,0.04196806,TWO
41.203,0.07358799,15.79392,0.1171107,62.57175,0.1214845,20.32507,0.0476056,0.0421175,TWO
41.1716,0.0736601,15.80447,0.1171557,62.83712,0.1214803,20.37065,0.04749224,0.04203185,TWO
41.1388,0.0736739,15.9099,0.1171984,62.95353,0.1214889,20.4739,0.04729187,0.04189552,TWO
41.05011,0.07374015,15.96982,0.1172111,62.86515,0.1215058,20.42986,0.04739432,0.04195631,TWO
40.75875,0.07382457,15.8858,0.1171752,62.72021,0.1214952,20.44908,0.0473281,0.04193136,TWO
40.38991,0.07402933,15.82098,0.1171689,62.98826,0.1214711,20.56451,0.04713266,0.04175488,TWO
40.02145,0.07415241,15.78694,0.1171645,63.09087,0.1214492,20.59352,0.047118,0.04171829,TWO
40.12687,0.07407073,15.73684,0.1171364,63.15796,0.12144,20.65675,0.04700419,0.04164399,TWO
40.40122,0.07398015,15.78024,0.1171376,63.04062,0.1214473,20.59949,0.04710925,0.04173496,TWO
40.53198,0.07393003,15.83338,0.1171437,62.90667,0.1214376,20.52416,0.04727098,0.04185354,TWO
40.50364,0.07389045,15.85769,0.1171429,62.80477,0.1214379,20.47009,0.04736225,0.04190506,TWO
40.6158,0.07381982,15.87802,0.1171538,62.63556,0.1214581,20.33381,0.0476376,0.04206065,TWO
40.58717,0.07384475,15.89873,0.1171499,62.66725,0.1214653,20.30911,0.0476793,0.04205561,TWO
40.73449,0.07382511,15.94277,0.1171573,62.60806,0.1214808,20.32924,0.04767649,0.04206623,TWO
40.83742,0.0738197,15.90645,0.1171531,62.82622,0.1214767,20.46987,0.04736589,0.04189237,TWO
41.10466,0.07369419,15.85077,0.1171281,63.06748,0.1214599,20.54811,0.04711237,0.04175888,TWO
41.2747,0.07362085,15.80616,0.1171249,62.98568,0.1214855,20.42307,0.04737117,0.04194017,TWO
41.16388,0.07367898,15.76807,0.1171493,62.90125,0.1215262,20.2395,0.04776994,0.04217093,TWO
40.67616,0.07381669,15.79072,0.1171585,62.72723,0.1215288,20.21925,0.04782979,0.04219467,TWO
40.22215,0.07394056,15.955,0.1171733,62.50714,0.1215134,20.22294,0.04784367,0.04216169,TWO
40.13045,0.07394487,15.9936,0.1171663,62.42789,0.1214869,20.29844,0.04774778,0.04205821,TWO
40.45802,0.07382402,15.94281,0.1171622,62.46732,0.1214928,20.32651,0.04766404,0.04205934,TWO
40.65784,0.07376529,15.83215,0.1171626,62.70771,0.1214904,20.3718,0.04754356,0.0420184,TWO
41.10187,0.07357722,15.81018,0.1171468,62.72676,0.1214819,20.43671,0.04739135,0.04197436,TWO
41.39422,0.07351241,15.87112,0.1171531,62.79939,0.121474,20.48524,0.04732181,0.04194793,TWO
41.57666,0.07348417,15.89986,0.1171538,62.90213,0.1214625,20.58391,0.04718823,0.04184933,TWO
41.75828,0.07340475,15.98201,0.1171405,62.91573,0.121444,20.60854,0.04718472,0.04180989,TWO
41.90539,0.07336714,16.00795,0.1171522,63.06805,0.1214429,20.57064,0.04722723,0.041831,TWO
42.06186,0.07326487,16.17046,0.1171549,62.76536,0.1214433,20.40502,0.0475927,0.04204016,TWO
42.18955,0.07318952,16.31612,0.1171703,62.53902,0.1214588,20.25918,0.04788827,0.04221077,TWO
42.09712,0.07317058,16.2239,0.1171611,62.45334,0.12148,20.2414,0.04786104,0.04225001,TWO
41.89101,0.0731888,16.05641,0.1171454,62.51431,0.1214902,20.35443,0.04758861,0.04212563,TWO
41.85652,0.07310455,15.89442,0.1171185,62.40021,0.1215138,20.36418,0.04745309,0.04214931,TWO
42.04672,0.07300556,15.89624,0.1170951,62.24474,0.1215219,20.23276,0.04762537,0.04230037,TWO
42.10341,0.07298756,15.98131,0.1171052,62.03318,0.121527,20.11034,0.04784942,0.04246432,TWO
42.12011,0.0729873,15.97077,0.1171191,61.99306,0.1215292,20.11631,0.04781907,0.04246887,TWO
42.04006,0.07298155,15.88844,0.1171071,61.9306,0.1215331,20.14854,0.04772912,0.04244166,TWO
41.99018,0.07302868,15.85641,0.1170894,62.02032,0.1215343,20.15548,0.04771633,0.04238026,TWO
41.93966,0.07307993,15.82489,0.1170846,62.04844,0.1215331,20.20114,0.04764611,0.04231954,TWO
41.85417,0.07313711,15.75071,0.1170794,62.16636,0.1215159,20.32825,0.04745412,0.04216108,TWO
41.71367,0.07319464,15.67663,0.1170612,62.233,0.1214995,20.46886,0.04735618,0.04202013,TWO
41.53177,0.07326245,15.69475,0.1170484,62.17073,0.1214954,20.47423,0.04744505,0.04203013,TWO
41.44224,0.0733121,15.75038,0.1170337,62.24291,0.1214849,20.54342,0.04737708,0.04192508,TWO
41.23154,0.0734033,15.7762,0.1170177,62.16417,0.1214784,20.59691,0.04737694,0.04187668,TWO
41.15277,0.07348547,15.76339,0.1170325,61.97291,0.121507,20.55436,0.04741654,0.04196674,TWO
40.98803,0.07352601,15.73571,0.1170428,61.82135,0.1215181,20.51421,0.0474443,0.04204975,TWO
40.98065,0.07350342,15.77456,0.1170575,61.7632,0.1215198,20.4825,0.04747767,0.04209362,TWO
41.05264,0.07346893,15.72747,0.1170529,61.92112,0.1214949,20.58269,0.04721013,0.04194492,TWO
41.18696,0.07343382,15.66117,0.1170373,61.91385,0.1214921,20.59149,0.04717698,0.04193817,TWO
41.33213,0.07337809,15.61524,0.117025,62.02927,0.1214852,20.5999,0.04717223,0.0419173,TWO
