pTHUMB_BONE1_X,rTHUMB_BONE1_X,pTHUMB_BONE1_Y,rTHUMB_BONE1_Y,pTHUMB_BONE1_Z,rTHUMB_BONE1_Z,pTHUMB_BONE2_X,rTHUMB_BONE2_X,pTHUMB_BONE2_Y,rTHUMB_BONE2_Y,pTHUMB_BONE2_Z,rTHUMB_BONE2_Z,pTHUMB_BONE3_X,rTHUMB_BONE3_X,pTHUMB_BONE3_Y,rTHUMB_BONE3_Y,pTHUMB_BONE3_Z,rTHUMB_BONE3_Z,pINDEX_BONE1_X,rINDEX_BONE1_X,pINDEX_BONE1_Y,rINDEX_BONE1_Y,pINDEX_BONE1_Z,rINDEX_BONE1_Z,pINDEX_BONE2_X,rINDEX_BONE2_X,pINDEX_BONE2_Y,rINDEX_BONE2_Y,pINDEX_BONE2_Z,rINDEX_BONE2_Z,pINDEX_BONE3_X,rINDEX_BONE3_X,pINDEX_BONE3_Y,rINDEX_BONE3_Y,pINDEX_BONE3_Z,rINDEX_BONE3_Z,pMIDDLE_BONE1_X,rMIDDLE_BONE1_X,pMIDDLE_BONE1_Y,rMIDDLE_BONE1_Y,pMIDDLE_BONE1_Z,rMIDDLE_BONE1_Z,pMIDDLE_BONE2_X,rMIDDLE_BONE2_X,pMIDDLE_BONE2_Y,rMIDDLE_BONE2_Y,pMIDDLE_BONE2_Z,rMIDDLE_BONE2_Z,pMIDDLE_BONE3_X,rMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,rMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,rMIDDLE_BONE3_Z,pRING_BONE1_X,rRING_BONE1_X,pRING_BONE1_Y,rRING_BONE1_Y,pRING_BONE1_Z,rRING_BONE1_Z,pRING_BONE2_X,rRING_BONE2_X,pRING_BONE2_Y,rRING_BONE2_Y,pRING_BONE2_Z,rRING_BONE2_Z,pRING_BONE3_X,rRING_BONE3_X,pRING_BONE3_Y,rRING_BONE3_Y,pRING_BONE3_Z,rRING_BONE3_Z,pPINKY_BONE1_X,rPINKY_BONE1_X,pPINKY_BONE1_Y,rPINKY_BONE1_Y,pPINKY_BONE1_Z,rPINKY_BONE1_Z,pPINKY_BONE2_X,rPINKY_BONE2_X,pPINKY_BONE2_Y,rPINKY_BONE2_Y,pPINKY_BONE2_Z,rPINKY_BONE2_Z,pPINKY_BONE3_X,rPINKY_BONE3_X,pPINKY_BONE3_Y,rPINKY_BONE3_Y,pPINKY_BONE3_Z,rPINKY_BONE3_Z,target
-0.04270566,296.1889,-0.03675377,228.1008,0.3899668,24.95341,-0.05143897,283.5316,-0.001166105,198.8182,0.3797767,52.72563,-0.05055869,283.4137,0.02394632,123.3826,0.3750436,126.6194,-0.1087872,359.8625,-0.01699287,211.9219,0.3952608,305.6188,-0.1137075,33.48732,-0.02293652,144.3026,0.3715315,282.9173,-0.102199,33.98516,-0.03321624,101.9414,0.3628627,258.6277,-0.1171468,353.3979,-0.03161433,208.8141,0.4005362,298.5749,-0.1206041,24.18159,-0.03435713,143.6387,0.3723127,287.0048,-0.1064985,29.18825,-0.04370522,102.358,0.3613538,267.7845,-0.1202461,348.9099,-0.07091263,212.6061,0.4118642,277.0648,-0.1232564,3.06971,-0.06832856,142.1076,0.3918143,282.767,-0.1104555,10.44397,-0.07020259,103.1673,0.3831579,277.9939,-0.1201871,353.9115,-0.05213842,210.5522,0.4073236,288.215,-0.1229067,15.09215,-0.05324978,141.8315,0.3806968,281.9651,-0.1076543,19.13769,-0.05924073,99.0854,0.370001,268.8179,CLOSE
-0.05602368,304.5623,-0.055857,244.3831,0.3854074,8.733497,-0.07177548,288.0883,-0.02230641,236.2436,0.3771082,16.10715,-0.07544014,274.9415,0.002720982,161.4474,0.3736081,90.14521,-0.1237495,4.939903,-0.0497683,212.6519,0.3944524,293.4693,-0.1277427,23.83169,-0.05581564,140.0333,0.3706569,272.4985,-0.1143069,20.45787,-0.0628835,100.9743,0.361678,257.2612,-0.1288695,357.8897,-0.06596357,210.8118,0.3991883,286.2337,-0.1321161,14.65815,-0.06839806,140.6499,0.3710547,277.3615,-0.1162917,15.93497,-0.07394674,100.062,0.3600826,266.2171,-0.1240268,354.1484,-0.1054469,215.2718,0.4085216,263.7928,-0.1280258,352.2339,-0.102641,143.9391,0.3885883,273.5209,-0.1154216,356.2416,-0.1009467,104.4205,0.3796288,277.6544,-0.1277535,358.719,-0.08693689,212.748,0.4050539,275.3174,-0.130894,4.626405,-0.08749181,141.5488,0.3784699,272.9198,-0.114954,5.397397,-0.08928454,99.92744,0.3673182,269.1162,CLOSE
-0.06009053,311.2551,-0.07216904,252.1612,0.3824544,1.140505,-0.08128248,297.5219,-0.04124844,251.5751,0.3755585,1.627621,-0.08997742,281.6234,-0.01737311,249.3599,0.3725756,3.735008,-0.128297,9.975904,-0.0772714,212.2298,0.3903898,285.4156,-0.1311792,17.37995,-0.08385646,135.5674,0.3669171,264.1931,-0.1164325,10.1524,-0.08845159,97.16087,0.358578,254.6984,-0.1309949,2.05203,-0.09380367,211.7752,0.3952432,279.2887,-0.134225,9.467907,-0.0966796,139.6154,0.3672566,270.906,-0.1178698,8.01935,-0.09995782,101.363,0.3560147,264.8701,-0.120462,359.8802,-0.1323378,219.2003,0.4050915,257.3015,-0.126438,348.2057,-0.1305091,151.8186,0.3852059,265.2586,-0.1154822,347.7446,-0.1270704,114.2963,0.3745139,273.3542,-0.1273849,3.106179,-0.1143354,216.4034,0.4017226,269.1844,-0.1324503,0.3137719,-0.1154909,146.7258,0.3751943,266.8039,-0.1176568,358.2531,-0.1153032,108.2015,0.362173,267.3047,CLOSE
-0.04423407,303.5897,-0.05674782,252.0583,0.3881853,6.43683,-0.06118138,289.8714,-0.023139,247.5277,0.3822658,10.5104,-0.06655711,275.3222,0.001720786,215.6069,0.3794852,41.94006,-0.1114221,7.058009,-0.05311212,215.1648,0.4004965,292.4286,-0.1155154,23.34886,-0.05978522,135.8994,0.3776858,267.6781,-0.1012636,16.65173,-0.06628489,95.31347,0.3698488,253.2369,-0.1158092,358.3044,-0.06875533,213.7341,0.4058102,287.8352,-0.1199004,16.78033,-0.07180274,139.5921,0.3785057,276.3608,-0.1040151,16.98438,-0.07795388,99.37216,0.3678819,264.2211,-0.110174,354.2871,-0.1079685,222.1026,0.4160252,265.788,-0.1165219,354.1573,-0.1054958,150.9288,0.3966646,274.0286,-0.1051925,357.7961,-0.1043048,113.623,0.3859288,276.7424,-0.1147015,358.1214,-0.08926755,219.0608,0.4125765,277.5938,-0.1204475,6.725878,-0.09006867,146.0947,0.38675,274.0013,-0.1055829,7.729403,-0.09265426,106.3961,0.3741496,268.7998,CLOSE
-0.02279594,296.963,-0.03857151,238.1593,0.4020614,18.37803,-0.03350271,282.4101,-0.003059477,213.6283,0.3938037,41.69756,-0.03391238,280.0244,0.0222446,129.4509,0.3899011,124.7891,-0.08824472,2.001302,-0.02228099,212.7821,0.4111167,302.8723,-0.09267201,32.22775,-0.02874327,139.0906,0.3879648,277.1393,-0.079965,28.9361,-0.03824386,94.4937,0.380499,253.5604,-0.09570127,353.7574,-0.03678319,210.3733,0.4166191,297.7312,-0.09926539,24.54035,-0.03973347,140.9653,0.3890296,284.7003,-0.08457345,27.97462,-0.04899621,98.27319,0.3789331,265.0734,-0.0971754,348.7773,-0.07618323,216.2504,0.4276478,275.3832,-0.1014493,1.384018,-0.07330525,145.7941,0.407824,282.3559,-0.08922021,8.785092,-0.07469982,107.5771,0.3982513,278.8307,-0.09804077,353.2982,-0.05717069,213.7739,0.4234885,287.3483,-0.1019635,14.36642,-0.05791628,143.5753,0.3972253,281.8776,-0.08702802,18.5565,-0.0636735,102.0375,0.3858687,269.6012,CLOSE
0.007810936,284.3391,-0.01364595,236.6668,0.4164982,22.81848,0.003221295,275.5248,0.02394339,172.8667,0.411896,85.9963,0.006365481,286.5208,0.04926196,97.82882,0.410026,160.2601,-0.05434967,355.7837,0.01139641,212.4996,0.4271675,309.2128,-0.06002362,35.17099,0.006562173,148.2817,0.4033901,289.0425,-0.04951486,38.53851,-0.004471511,103.1927,0.3944721,261.0678,-0.06373057,348.8352,-0.002441347,208.7467,0.4319874,303.2481,-0.06767084,26.45353,-0.003938943,146.722,0.4038081,293.5907,-0.05472061,34.8259,-0.01444796,105.4897,0.3923988,271.8275,-0.07115953,341.5075,-0.04095423,213.4255,0.4411685,282.2093,-0.07465025,4.418688,-0.03659412,146.724,0.4212771,291.6155,-0.06291544,16.40651,-0.0394575,111.071,0.4112852,284.9265,-0.06873353,347.915,-0.02245232,210.6196,0.4376443,293.1026,-0.07204247,16.88049,-0.02186394,145.8392,0.4109075,289.9626,-0.05805435,25.51368,-0.029091,105.3395,0.399053,274.724,CLOSE
0.01681055,281.7592,-0.01224607,260.5862,0.4266718,357.8521,0.01136428,273.032,0.02562782,266.7733,0.4258569,351.6986,0.01276546,282.4863,0.05118179,76.50681,0.4263413,182.0243,-0.04719744,353.6212,0.009998888,211.5183,0.4360462,305.5961,-0.05252043,30.12096,0.006695271,149.9501,0.4115721,290.8901,-0.04195449,36.0341,-0.003266215,109.0926,0.4014152,267.8791,-0.05628055,347.4207,-0.004736125,208.084,0.4396573,298.0928,-0.05982243,20.04719,-0.004399121,147.7337,0.4108723,293.5739,-0.04656969,29.70269,-0.01295897,110.9234,0.3981099,277.5823,-0.06274384,340.7931,-0.04396608,213.2982,0.4461993,275.8171,-0.06622194,357.5678,-0.03836876,147.1921,0.4262886,289.8946,-0.05443282,9.605548,-0.03928769,112.8543,0.4159479,287.668,-0.06054192,346.7702,-0.02523261,209.1657,0.4437738,288.2519,-0.06316711,11.239,-0.02306503,145.5967,0.4166484,289.5139,-0.04884321,20.55182,-0.02843571,109.0072,0.4040214,279.1323,CLOSE
0.008272422,292.5683,-0.02978289,256.8261,0.425069,4.404391,-0.003246743,281.4477,0.006530613,252.5251,0.4221367,8.537616,-0.005318518,274.618,0.03201833,102.2978,0.4210431,158.5344,-0.05715332,3.030803,-0.01703763,214.3437,0.4368845,296.5795,-0.06258267,25.87267,-0.02279571,146.1248,0.4128653,277.0131,-0.05052737,25.00479,-0.03077909,108.1325,0.4025927,260.188,-0.0636683,355.8216,-0.03251427,211.1955,0.4416206,290.1725,-0.06812836,16.76829,-0.03462175,146.6367,0.4129381,282.1164,-0.05401969,20.58399,-0.04127496,110.8552,0.3999126,270.3061,-0.06352343,349.8186,-0.07169735,214.7603,0.4502343,267.9433,-0.06761545,354.2692,-0.06801346,146.5234,0.4301018,278.6695,-0.05556106,0.4404986,-0.06719759,110.9102,0.4200481,280.3689,-0.06419657,355.3656,-0.05312261,210.7751,0.4467652,280.667,-0.06720868,8.054796,-0.05324543,144.1004,0.4196008,278.4066,-0.05213799,11.45705,-0.05665779,107.4425,0.4071567,271.9769,CLOSE
-0.001571997,307.9471,-0.05320144,250.7416,0.4147434,11.08471,-0.02064272,294.3271,-0.02106172,244.2543,0.407326,16.67783,-0.02764662,280.9435,0.003209174,221.5167,0.4030922,38.51836,-0.0666852,13.15622,-0.05087578,214.717,0.4297288,289.8864,-0.07071404,22.58204,-0.0594357,138.2708,0.4068052,262.6255,-0.05672615,13.79905,-0.06543407,100.9271,0.3979124,250.5461,-0.06966207,5.700532,-0.06689295,211.1275,0.4355881,283.3676,-0.0726534,14.45828,-0.07223204,138.8153,0.4078425,268.7498,-0.05643761,11.07093,-0.07704121,102.9225,0.396683,260.5599,-0.06157154,359.3561,-0.1043126,212.4345,0.4466432,260.7482,-0.06457493,351.0033,-0.1027607,140.5486,0.4265421,267.7394,-0.0515895,351.5033,-0.1002435,102.5714,0.4181764,273.7302,-0.06582688,4.942955,-0.08666933,209.2852,0.442009,273.6958,-0.06696442,4.957473,-0.08947396,135.801,0.4156868,266.3242,-0.05004204,1.774934,-0.09080923,99.08858,0.4054759,264.091,CLOSE
0.0120433,308.4582,-0.05061913,244.8339,0.4092102,19.94522,-0.006484046,296.3369,-0.01883426,234.6854,0.3991826,28.56876,-0.01342439,285.5941,0.005012602,209.6307,0.3927996,52.11272,-0.05276876,12.9422,-0.0442192,218.9906,0.4271682,298.3943,-0.05860884,30.48469,-0.05404732,140.1684,0.4053686,264.1977,-0.04555929,20.69768,-0.06226602,100.494,0.3968779,246.42,-0.05547041,8.043488,-0.06040841,213.5634,0.4341927,287.9454,-0.05929892,19.40324,-0.06768018,138.2444,0.4073462,267.0947,-0.04323274,13.8976,-0.07394987,100.9121,0.3968096,256.0244,-0.04792259,0.6557944,-0.09691846,214.1264,0.4476233,268.2076,-0.05131429,358.4763,-0.09686679,141.0757,0.4276473,268.8505,-0.03825815,358.0917,-0.09637541,102.9759,0.4190789,270.0352,-0.05205411,7.165263,-0.07970065,212.0684,0.4419738,278.7844,-0.05426169,10.35532,-0.08443996,136.8941,0.4161673,265.4065,-0.03768395,5.608703,-0.08749634,100.361,0.4057304,260.1534,CLOSE
0.03377659,297.2325,-0.0302389,242.8837,0.4183981,17.59369,0.02128948,285.6077,0.005020261,228.633,0.4108637,30.93714,0.01846311,277.9513,0.03017935,169.4729,0.4067112,89.1646,-0.03145592,1.419734,-0.01471612,215.9936,0.4308848,305.5537,-0.03838339,33.38275,-0.02116731,150.8914,0.4073583,283.092,-0.02803077,34.28953,-0.03146374,110.3742,0.3972318,259.8642,-0.03683014,357.6829,-0.03092796,209.2092,0.4360903,296.9099,-0.0401322,24.47156,-0.0353435,141.3861,0.4081275,281.7841,-0.02546447,26.37666,-0.04438412,101.3412,0.3975582,263.998,-0.03581555,351.0798,-0.06946805,208.6998,0.4468769,276.9732,-0.03752934,3.643159,-0.0675638,138.397,0.4265603,280.7093,-0.02417728,9.580565,-0.06941056,99.37154,0.4187623,276.0299,-0.03666628,357.4203,-0.05125186,206.5917,0.44227,288.7684,-0.0372809,17.10079,-0.05400732,135.3339,0.4158867,278.264,-0.02101241,18.50535,-0.06032947,96.3167,0.4065542,265.8986,CLOSE
0.06245921,280.3781,-0.005096823,255.5217,0.4231123,8.372814,0.05901159,272.5019,0.03288746,120.6489,0.42173,143.0844,0.06300957,289.019,0.05812114,88.12347,0.4214998,175.3851,0.00326352,349.591,0.02334219,217.2689,0.4396165,310.9785,-0.005305725,32.09358,0.02106085,161.4727,0.4157955,298.7797,0.002458564,41.86484,0.01017237,122.0768,0.4040414,274.3871,-0.00640434,344.028,0.009371549,212.3575,0.4440258,304.7188,-0.01288211,23.5256,0.01023248,156.5477,0.4157051,300.4736,-0.002288477,36.33042,0.0001362562,119.2046,0.4016472,281.2158,-0.01506005,338.1098,-0.02951267,213.7548,0.4508105,282.6564,-0.01882171,2.386599,-0.02395689,149.7168,0.4309822,295.0239,-0.007664263,16.8268,-0.02656293,114.6689,0.4203123,288.9431,-0.01130861,343.8733,-0.01089418,210.6784,0.4481219,297.0469,-0.01551252,17.01381,-0.008959204,151.7487,0.421066,296.5247,-0.003221399,29.21939,-0.01669461,114.5449,0.4075462,281.3845,CLOSE
0.06927982,274.4941,0.007285535,268.1407,0.4174943,2.056953,0.06899038,275.6884,0.04551801,91.80917,0.4173878,178.3742,0.07426246,290.9329,0.07057241,90.61258,0.4172997,179.549,0.01296067,354.2258,0.03659239,219.3312,0.4378092,307.1324,0.004525182,32.41188,0.03271526,155.9714,0.4145904,290.0212,0.01393754,37.09851,0.02226856,111.8415,0.4039435,263.9778,0.002969261,343.8184,0.02480498,215.2953,0.4436385,308.1873,-0.004596352,28.76826,0.02469137,156.5972,0.4163964,300.5547,0.005645934,40.59867,0.01305288,115.2519,0.4033888,276.1925,-0.007174845,336.6675,-0.01312241,216.8254,0.4517946,286.7099,-0.01165784,7.053705,-0.007911474,150.7705,0.432515,297.606,-0.0009868885,21.59538,-0.0118393,116.9869,0.4216411,288.9433,-0.002897612,343.2594,0.005028456,214.8333,0.4486622,299.0357,-0.00851173,20.43727,0.006464005,152.6187,0.4225376,296.683,0.003290452,31.85158,-0.002308488,115.3653,0.4091322,279.7045,CLOSE
0.05725424,277.8887,-0.01345205,290.8567,0.4240713,336.8231,0.05468441,273.4756,0.02467465,24.96445,0.4260387,242.9524,0.05802241,286.7023,0.05002046,77.49896,0.4275326,190.8154,-0.0005564308,353.9472,0.01324582,217.5867,0.4426102,301.9542,-0.00781388,27.67376,0.01024026,152.4591,0.4188872,287.6815,0.002841359,32.01081,0.00113374,107.3743,0.4084223,264.3234,-0.01058271,344.2214,0.0006186664,214.2003,0.447382,301.3373,-0.01718892,22.00106,0.001721889,154.4647,0.4194768,297.5573,-0.005754139,33.73621,-0.007745028,115.561,0.40577,278.7093,-0.01998526,337.0894,-0.0377146,216.7257,0.4535377,279.1571,-0.02436217,359.5689,-0.03146693,150.1572,0.4341994,294.5729,-0.01333353,13.3861,-0.03319243,117.8548,0.4230653,290.8018,-0.01611357,343.6612,-0.01947463,213.9851,0.4513361,291.576,-0.02115596,12.79964,-0.0165855,151.8572,0.4246792,293.7715,-0.008544937,24.20091,-0.02277926,115.8221,0.4106528,281.9285,CLOSE
0.03728013,293.0308,-0.03540567,268.9091,0.4271935,354.4829,0.02514365,281.7857,0.0007993579,274.2254,0.4272504,349.3842,0.02257117,273.8785,0.02626926,50.08888,0.4279354,213.8002,-0.02530866,1.289888,-0.02120063,215.4926,0.4423687,291.9878,-0.03130531,20.75293,-0.02547973,149.1863,0.4179462,277.5464,-0.01935565,20.92413,-0.03206506,109.606,0.4068228,262.9557,-0.03274547,351.3252,-0.03573644,214.0119,0.4467536,290.2019,-0.03887679,14.47022,-0.03566298,151.8408,0.4181136,286.6398,-0.02600343,21.26147,-0.04191425,116.4763,0.4037043,275.4474,-0.0334967,346.6303,-0.0757145,215.4836,0.452443,265.0041,-0.03790171,350.0953,-0.07053161,148.1999,0.4325091,280.3022,-0.02628504,357.6413,-0.06870174,114.1103,0.4219946,284.0619,-0.03354059,351.1888,-0.05670068,212.1664,0.4503237,280.9449,-0.03763415,6.083725,-0.05494463,148.5231,0.4229886,282.6525,-0.02362501,12.30399,-0.05804986,112.9053,0.4092464,276.7681,CLOSE
0.02942131,301.363,-0.04855585,241.2309,0.4186282,23.20243,0.01487315,290.7779,-0.01454443,227.8195,0.4092027,35.31116,0.01009235,283.2278,0.01000378,198.3058,0.4032716,63.64705,-0.03988149,3.737936,-0.03349596,228.3682,0.4289773,306.313,-0.05211844,34.29952,-0.04086649,166.1302,0.4074857,283.2596,-0.04544266,36.03452,-0.05149373,133.1356,0.3945409,263.8962,-0.04103375,9.177592,-0.05209368,208.7126,0.4340449,293.4173,-0.04366726,25.0569,-0.0609549,138.7112,0.4066105,269.9059,-0.02835345,20.78488,-0.06935748,103.213,0.3961151,255.6837,-0.0384821,1.777703,-0.0879941,209.6503,0.4506539,273.288,-0.0402514,3.657133,-0.08904743,136.0514,0.4305492,269.2229,-0.02654814,2.490041,-0.08994398,99.78169,0.422925,267.2099,-0.03996434,8.624084,-0.07102725,206.4674,0.4432646,284.0462,-0.03976236,15.79645,-0.07742298,130.922,0.4176644,265.3922,-0.02247594,9.984232,-0.08226374,94.04754,0.4092408,256.8737,CLOSE
0.03772449,290.8187,-0.03182909,275.2113,0.4255793,351.271,0.02704144,279.8189,0.004817903,285.2305,0.4270097,341.5615,0.02499125,274.1179,0.03038883,38.43341,0.4282866,228.6845,-0.02814139,348.3344,-0.0147146,227.0374,0.4443138,305.1342,-0.04060332,25.197,-0.01543549,172.0071,0.4217094,297.7325,-0.03583115,33.73415,-0.0243184,147.7296,0.4065873,285.62,-0.0317097,352.5472,-0.03411996,212.0985,0.4458657,293.7727,-0.03700457,18.41629,-0.03534642,149.7187,0.4172192,286.9814,-0.02400433,24.4799,-0.04287779,116.2226,0.4033614,274.405,-0.03139205,344.6593,-0.07319078,213.0546,0.4523447,274.8592,-0.03442447,359.466,-0.06890762,142.7226,0.43252,286.0656,-0.02189808,8.47126,-0.06996587,109.7458,0.4229439,283.7112,-0.0317838,351.6251,-0.05479637,209.832,0.449761,286.0608,-0.03407481,12.21319,-0.05450544,141.4136,0.4230354,283.4098,-0.01885725,17.52679,-0.05966392,107.4367,0.4111328,274.4344,CLOSE
0.05476085,280.696,-0.0209749,304.045,0.4360597,317.3801,0.05185784,278.0005,0.01685676,17.59483,0.4404866,244.5483,0.05603079,291.9974,0.04176828,63.65178,0.4442647,199.6021,-0.00470956,344.1747,0.003773838,208.8353,0.4517711,318.3218,-0.0100537,37.68554,0.00240016,155.1653,0.4277102,306.0562,-0.002176342,48.95595,-0.01002628,122.1914,0.4172262,282.993,-0.01447328,341.3114,-0.01195601,205.539,0.453761,302.3856,-0.01634692,23.38293,-0.01008701,143.5349,0.4258302,299.3637,-0.002906493,34.76291,-0.01996762,111.0268,0.4139149,283.1581,-0.0231045,333.0042,-0.0506041,208.6419,0.4556741,279.6556,-0.02432773,359.162,-0.04326665,140.7294,0.4364554,298.5368,-0.0117315,14.93559,-0.04513308,109.8275,0.4271188,294.6145,-0.01979634,339.328,-0.03204525,206.3511,0.455621,293.2976,-0.0206241,14.38599,-0.02805173,141.4756,0.4293689,297.483,-0.006064166,26.50906,-0.03488812,110.0673,0.4173645,286.2004,CLOSE
0.05183855,276.0272,-0.006881714,304.4289,0.4402702,315.9631,0.05155124,278.3207,0.03120869,50.52503,0.4430484,210.289,0.05779468,296.9224,0.05573204,72.2652,0.4459068,189.2764,-0.005971829,348.919,0.02067217,204.3093,0.4530564,320.8882,-0.009039907,45.76032,0.01660326,141.3812,0.4298824,297.4573,0.0005457506,50.71823,0.002885699,89.94886,0.4239693,257.9013,-0.01706412,342.5802,0.006865263,202.5179,0.4560194,307.0463,-0.01742066,30.76238,0.006813556,136.5052,0.4289781,297.5957,-0.003481893,40.17977,-0.005164295,98.02553,0.4201165,274.6216,-0.02851708,334.4255,-0.03112191,206.6472,0.4596133,280.992,-0.0290473,1.593386,-0.02451092,137.8345,0.4403019,297.6476,-0.01601756,16.85468,-0.02699989,105.6126,0.4317996,292.2984,-0.02391588,340.2654,-0.01266468,204.1318,0.4588087,296.8765,-0.02382383,18.95959,-0.009931356,138.3875,0.4327743,297.4077,-0.009024886,30.47202,-0.0182294,105.0368,0.4221005,283.0584,CLOSE
0.004544627,282.7285,-0.01170591,259.658,0.4290505,358.4946,-0.000363579,270.5338,0.02610508,39.86253,0.4282479,218.3283,0.003445553,291.2552,0.05121255,77.3368,0.4291929,180.9156,-0.05588632,357.6087,0.009282798,202.0991,0.4380675,312.3832,-0.05656169,41.18184,0.002940208,126.3829,0.4153598,281.3138,-0.04407664,38.73759,-0.009008855,80.80426,0.4114703,251.1055,-0.06551048,350.4147,-0.005253136,200.9049,0.4416451,299.4461,-0.06386611,27.10108,-0.007466644,125.455,0.4151107,285.2994,-0.04735277,30.75272,-0.01760024,89.8599,0.4085338,267.6385,-0.07288098,342.0241,-0.04363579,205.5602,0.4477606,274.3139,-0.07315321,358.212,-0.03846085,134.6581,0.4279631,288.3855,-0.05937627,9.421718,-0.03945392,99.50441,0.4205312,285.9577,-0.07027423,348.0132,-0.02506885,202.6312,0.4456785,289.6632,-0.06879483,15.60654,-0.02424842,131.0795,0.4196878,286.978,-0.05203236,22.81042,-0.03084859,87.97539,0.4120874,272.1418,CLOSE
0.005158806,282.7667,-0.05128816,228.1071,0.3923538,36.7471,0.002397727,278.209,-0.0136416,151.7627,0.3870268,112.1999,0.006664293,288.7917,0.01146102,107.2477,0.3840981,155.768,-0.05371651,356.4679,-0.02203134,214.1164,0.4049751,317.3869,-0.06094646,42.5594,-0.02817884,153.5112,0.3818817,293.4257,-0.05222968,46.21172,-0.0410476,103.9573,0.3734465,257.623,-0.06250948,353.7105,-0.03644058,206.7921,0.4104924,308.9272,-0.06531537,35.53406,-0.0414888,138.4805,0.3835087,288.144,-0.0518523,38.52525,-0.05416226,95.23792,0.3751244,261.2846,-0.07118328,345.3349,-0.07327211,207.1155,0.4219898,288.2426,-0.07250352,12.48898,-0.07115161,138.5342,0.401891,289.7659,-0.0597304,22.14937,-0.07596785,98.23423,0.3944366,277.25,-0.06754463,352.764,-0.05571023,205.7808,0.4171623,299.659,-0.06820564,26.8257,-0.05879617,133.9482,0.3915351,284.9697,-0.05292007,29.57746,-0.06854966,88.17567,0.3840611,262.394,CLOSE
0.05766918,288.2366,-0.00180462,161.8011,0.3508418,100.6781,0.06490628,294.4833,0.03402066,128.2408,0.3400666,132.0947,0.07585815,306.8305,0.05635807,108.5909,0.3341379,149.1368,0.009625738,356.6672,0.04269138,207.7136,0.3567089,333.0647,0.003521869,58.69458,0.03453767,149.5549,0.3347976,299.5133,0.01050993,56.04304,0.01890704,74.86454,0.3310542,234.0454,-0.003350969,353.5075,0.0328137,200.8595,0.3630741,325.2277,-0.005508172,51.66803,0.02524251,135.9466,0.3372879,293.9916,0.005118169,50.63911,0.008708596,73.34664,0.3331297,243.3094,-0.02265098,344.1642,0.001719713,199.1462,0.3774123,306.4108,-0.02217199,30.08729,0.001647353,133.7151,0.3577313,296.5168,-0.0107093,39.20212,-0.007644773,85.05473,0.3529975,267.5981,-0.01390266,352.4503,0.01671395,199.6557,0.3711496,316.4476,-0.01367546,43.53735,0.01077926,129.8467,0.3466425,289.5743,-0.0008887595,42.71445,-0.003474981,72.24135,0.3427452,248.3754,CLOSE
0.1092881,307.5708,-0.01192778,128.2914,0.3118697,126.9596,0.1304148,316.2361,0.01693431,114.1027,0.2986449,137.5741,0.1492666,328.4054,0.03302565,101.8733,0.2922913,145.1105,0.07856923,353.778,0.04723054,197.5388,0.304941,353.3111,0.07258065,64.65827,0.03951496,182.5589,0.2820123,344.3144,0.07354289,79.16997,0.02217412,54.29553,0.278214,218,0.06207842,354.3669,0.04287842,190.3536,0.3098032,344.5737,0.06055251,63.14477,0.0336137,155.981,0.2833457,324.1468,0.06537068,68.23637,0.0143868,52.19776,0.2799966,225.5257,0.03061726,346.384,0.0221484,188.9387,0.3235775,318.6038,0.03292479,37.1867,0.02057865,137.7105,0.3031596,306.2491,0.04259488,50.02878,0.009339422,87.59703,0.2981941,270.2975,0.04560532,354.8166,0.03212452,188.9785,0.3173764,334.6292,0.04699386,58.59993,0.02332041,135.9136,0.2929859,305.0295,0.05515884,57.13523,0.005654693,53.41566,0.2910461,231.8294,CLOSE
0.1044268,322.2394,-0.04601824,141.4875,0.2992029,117.9036,0.126039,328.8661,-0.02397817,128.4876,0.276779,125.2914,0.1453952,340.1253,-0.01248896,113.0113,0.2647591,132.0199,0.08061439,2.862728,0.01415792,201.9458,0.2818828,5.741066,0.07127041,71.9871,0.002872825,219.6447,0.261425,18.84934,0.06916423,74.14451,-0.01482981,0.9555314,0.2609366,158.5513,0.06417796,3.487194,0.01365548,195.5371,0.2889172,355.1238,0.05841282,73.01364,0.0001267493,179.6475,0.2643703,343.115,0.05994087,67.40747,-0.01987675,27.64756,0.2635117,192.7619,0.03147758,354.3018,0.0009320378,195.8573,0.3098465,326.6544,0.03036145,46.9596,-0.003910422,147.7183,0.2895785,306.7338,0.03784285,56.41787,-0.01677883,91.88912,0.2843696,261.4489,0.04701322,3.268728,0.007307768,195.7246,0.3001376,342.9046,0.0443704,70.04922,-0.005529702,138.9734,0.2776526,300.6651,0.05040609,55.97271,-0.0241774,43.77822,0.2778406,211.6353,CLOSE
